Iteration,Reward,Cost_Rate,Lambda,Tx_Cost,Comp_Time
0,337.22543,0.1451785714285714,1.0004517857142856,5271.018,25.090178571428574
1,309.58625577825666,0.15562499999999996,1.0010080357142856,5486.1025,25.841964285714287
2,308.5065755137219,0.15793478260869565,1.0015873835403726,5723.8936,25.536141304347826
3,308.4269302904025,0.15741666666666662,1.0021615502070393,5676.1895,25.55958333333333
4,318.55740633216453,0.15223684210526314,1.002683918628092,5654.9336,25.396710526315786
5,316.9040140869235,0.1536968085106383,1.0032208867131984,5591.085,25.500585106382978
6,315.36158734004965,0.15420454545454546,1.003762932167744,5567.4316,25.49865909090909
7,317.1566969003565,0.15420634920634918,1.0043049956598074,5487.846,25.387757936507946
8,314.02601809464403,0.15577464788732392,1.0048627421386807,5517.1465,25.455299295774644
9,314.2722593131215,0.15631329113924053,1.005425875050073,5443.439,25.476123417721517
10,318.0026432979695,0.1549425287356322,1.0059753003374294,5423.533,25.35739942528735
11,320.1556895007491,0.15412371134020617,1.0065165374508316,5404.1357,25.343298969072166
12,318.59170976819667,0.155375,1.0070702874508315,5380.686,25.388625
13,321.75654689304724,0.15491249999999998,1.0076194124508315,5351.1035,25.266437500000006
14,324.7634944595918,0.15333750000000002,1.0081527874508316,5269.1357,25.262112499999997
15,324.1460484269979,0.154,1.0086927874508316,5260.0786,25.267774999999997
16,326.12258038269016,0.1533125,1.0092259124508316,5201.1665,25.1074375
17,327.68214965780425,0.1526375,1.0097522874508316,5190.6377,24.970874999999996
18,327.4947435923089,0.15355,1.0102877874508316,5220.6953,24.910012499999997
19,329.67847240691367,0.1529375,1.0108171624508315,5198.555,24.8636625
20,339.9348077177628,0.14773750000000002,1.0112945374508315,5148.23,24.597937499999993
21,340.75132282081466,0.14691250000000003,1.0117636624508315,5204.9453,24.546349999999997
22,339.9998844683385,0.147225,1.0122359124508316,5188.2773,24.5022125
23,342.74216527361887,0.1468375,1.0127042874508316,5183.0767,24.310412499999998
24,342.2820950332433,0.146675,1.0131710374508316,5145.732,24.322075000000005
25,342.1986528076234,0.1460875,1.0136319124508315,5170.088,24.277762500000005
26,342.1699943651413,0.145575,1.0140876624508315,5198.554,24.2340875
27,345.336730001409,0.1442375,1.0145300374508315,5223.1978,24.106062499999997
28,345.6758907650563,0.1444625,1.0149746624508316,5233.038,24.054324999999995
29,349.27741627678546,0.1426625,1.0154012874508316,5204.2935,24.042062500000007
30,349.7493512336737,0.14191250000000002,1.0158204124508317,5213.217,24.076187499999996
31,346.58157499365944,0.1437875,1.0162582874508317,5203.765,24.156037500000004
32,342.13490729515206,0.14666249999999997,1.0167249124508317,5185.741,24.243325000000006
33,340.23334575427276,0.14805,1.0172054124508318,5191.102,24.295975
34,340.23321848850566,0.148125,1.0176866624508318,5162.154,24.353825000000008
35,341.473901655346,0.1472875,1.0181595374508319,5189.6025,24.407999999999998
36,342.19281499636367,0.1467625,1.0186271624508318,5221.066,24.348699999999997
37,344.12921099332414,0.14650000000000002,1.0190921624508318,5153.972,24.3620625
38,346.08459626727193,0.14517499999999997,1.0195439124508319,5141.35,24.414662499999995
39,340.3663889902948,0.1483625,1.0200275374508319,5150.3667,24.566475000000004
40,338.53920496943897,0.14953749999999996,1.020522912450832,5140.686,24.570250000000005
41,338.0719446620601,0.14916249999999998,1.021014537450832,5112.6777,24.649362500000002
42,339.2179133468045,0.1485625,1.021500162450832,5104.535,24.603025
43,339.0412882261604,0.1488625,1.021988787450832,5124.429,24.580812499999997
44,341.41921413042223,0.14729999999999996,1.022461787450832,5089.245,24.556400000000004
45,340.74146845771924,0.14762499999999998,1.022938037450832,5067.6035,24.619574999999994
46,338.8200924392108,0.14879999999999996,1.023426037450832,5051.0586,24.656737500000006
47,340.3169232770978,0.14746249999999997,1.023900662450832,5106.4697,24.5905625
48,339.79905131441876,0.1469625,1.024370287450832,5113.3228,24.650412499999998
49,341.71907479812734,0.14545000000000002,1.024824787450832,5146.2,24.530162499999996
50,342.70923283266296,0.14511249999999998,1.0252759124508322,5124.8433,24.546774999999993
