step,tx_cost,fulfill
1,155.54204,0.0
2,299.73352,0.0
3,434.32727,0.0
4,567.6849,0.0
5,694.01685,0.0
6,816.6697,0.0
7,938.95154,0.0
8,1062.395,0.0
9,1192.395,0.0
10,1324.395,0.0
11,1460.395,0.0
12,1586.395,0.0
13,1708.4076,0.0
14,1833.4076,0.125
15,1939.4076,0.15
16,2037.4076,0.15
17,2141.4077,0.15
18,2249.4077,0.15
19,2348.4077,0.2375
20,2431.4077,0.2875
21,2515.4077,0.2875
22,2600.414,0.3125
23,2682.4163,0.375
24,2760.4163,0.375
25,2829.4163,0.4875
26,2887.4553,0.4875
27,2941.5,0.4875
28,3001.5225,0.4875
29,3061.5225,0.5
30,3119.5225,0.5
31,3175.7393,0.5
32,3232.7524,0.5
33,3289.7524,0.5
34,3349.7524,0.5
35,3403.7524,0.5
36,3459.7524,0.5
37,3514.845,0.5
38,3570.845,0.5
39,3626.845,0.5
40,3679.845,0.5125
41,3730.845,0.5125
42,3773.845,0.5375
43,3818.845,0.5625
44,3857.845,0.6
45,3890.845,0.6
46,3924.845,0.6
47,3959.845,0.6
48,4001.845,0.6
49,4042.845,0.6125
50,4089.845,0.65
51,4133.8447,0.7
52,4172.8447,0.7125
53,4207.8447,0.7125
54,4246.8447,0.7125
55,4287.8447,0.7625
56,4320.8447,0.7875
57,4357.8447,0.7875
58,4392.8447,0.7875
59,4428.8447,0.7875
60,4462.8447,0.8375
61,4494.8447,0.8375
