step,tx_cost,fulfill
1,185.62248,0.0
2,363.3846,0.0
3,517.25745,0.075
4,649.7511,0.1
5,778.842,0.1
6,915.00226,0.1
7,1061.0461,0.1
8,1196.5598,0.175
9,1313.5515,0.2
10,1427.5892,0.2
11,1530.5535,0.3
12,1621.8877,0.3
13,1711.7738,0.3
14,1801.9352,0.3
15,1897.9445,0.3
16,1993.8262,0.375
17,2084.8655,0.375
18,2166.749,0.45
19,2233.6611,0.525
20,2288.9622,0.575
21,2347.9622,0.575
22,2401.9622,0.6
23,2457.9622,0.6
24,2513.9622,0.6
25,2571.9622,0.6
26,2629.9622,0.6
27,2685.9622,0.6
28,2741.9622,0.6
29,2803.9622,0.6
30,2874.9622,0.6
31,2948.425,0.6
32,3022.8352,0.6
33,3095.8352,0.6
34,3167.8352,0.6
35,3234.8938,0.6
36,3303.8938,0.6
37,3369.8938,0.625
38,3431.8938,0.675
39,3475.8938,0.675
40,3513.8938,0.675
41,3548.8938,0.675
42,3589.8938,0.675
43,3629.8938,0.675
44,3656.8938,0.825
45,3671.8938,0.825
