step,tx_cost,fulfill
1,148.81996,0.0
2,298.878,0.0
3,424.1891,0.125
4,513.417,0.2
5,580.6053,0.3
6,627.90283,0.3
7,675.35614,0.3
8,722.63544,0.3
9,767.89185,0.3
10,809.92426,0.4
11,853.92426,0.4
12,901.92426,0.4
13,951.5096,0.4
14,1003.66437,0.4
15,1054.6643,0.4
16,1099.6643,0.4
17,1148.6643,0.4
18,1199.6643,0.4
19,1247.6643,0.4
20,1294.6643,0.4
21,1349.6643,0.4
22,1411.6643,0.4
23,1468.6643,0.4
24,1522.6643,0.4
25,1578.6643,0.5
26,1630.6643,0.5
27,1683.6643,0.5
28,1734.6643,0.5
29,1781.6643,0.5
30,1828.6643,0.5
31,1863.6643,0.55
32,1891.6643,0.7
33,1915.6643,0.7
34,1939.6643,0.7
35,1961.6643,0.7
36,1979.6643,0.7
37,1997.6643,0.7
38,2015.6643,0.7
39,2035.6643,0.775
40,2053.6643,0.775
41,2071.6643,0.775
42,2089.6643,0.775
43,2107.6643,0.8
44,2119.6643,0.9
