step,tx_cost,fulfill
1,147.51808,0.0
2,293.88257,0.0
3,421.29892,0.0
4,539.8797,0.0
5,647.6606,0.0875
6,745.0792,0.1
7,836.73096,0.1
8,921.8721,0.1
9,1008.35693,0.1
10,1098.9202,0.1
11,1181.5165,0.1
12,1264.1669,0.1
13,1352.6915,0.1
14,1440.6125,0.1
15,1527.9667,0.1
16,1629.1903,0.1625
17,1713.2573,0.2
18,1798.5144,0.2
19,1884.6111,0.2375
20,1975.6111,0.2875
21,2057.611,0.2875
22,2128.611,0.3375
23,2198.611,0.3625
24,2270.611,0.375
25,2340.611,0.3875
26,2401.611,0.3875
27,2466.611,0.3875
28,2528.611,0.4
29,2580.611,0.4
30,2630.611,0.4
31,2688.611,0.4
32,2747.611,0.4
33,2803.611,0.4
34,2854.611,0.4
35,2909.611,0.4
36,2961.611,0.4
37,3010.611,0.4
38,3055.611,0.4
39,3103.611,0.4
40,3153.611,0.4
41,3201.611,0.4
42,3247.611,0.4
43,3302.3357,0.4
44,3363.728,0.4375
45,3417.728,0.4875
46,3465.728,0.5
47,3512.728,0.5
48,3559.728,0.5375
49,3611.1147,0.5375
50,3657.1147,0.55
51,3703.1147,0.5625
52,3749.1147,0.5625
53,3789.1147,0.5625
54,3827.1147,0.5625
55,3873.1147,0.5625
56,3919.1147,0.5875
57,3957.1147,0.5875
58,3989.1147,0.5875
59,4018.1147,0.5875
60,4046.1147,0.6
61,4073.1147,0.6
62,4107.1147,0.6
63,4139.1147,0.6
64,4171.1147,0.6
65,4203.1147,0.6
66,4236.1147,0.6
67,4267.1147,0.6
68,4296.1147,0.65
69,4320.1147,0.65
70,4344.1147,0.65
71,4370.1147,0.65
72,4399.1147,0.65
73,4425.1147,0.6875
74,4443.1147,0.7125
75,4460.1147,0.775
76,4478.1147,0.7875
77,4492.1147,0.7875
78,4506.1147,0.7875
79,4522.1147,0.825
80,4532.1147,0.875
