Iteration,Reward,Cost_Rate,Lambda,Tx_Cost,Comp_Time
56,-399.840266920394,0.21375,1.0010386997469933,1186.9615,19.88275
57,-398.1874984292415,0.21049999999999996,1.0010397497469934,1185.6361,19.71075
58,-396.6364250628516,0.2085,1.0010405997469933,1182.2039,19.543750000000003
59,-394.8096986956855,0.20599999999999993,1.0010411997469932,1177.8329,19.362750000000002
60,-393.61893801550127,0.204,1.0010415997469932,1175.2993,19.2055
61,-391.1655743214886,0.20199999999999996,1.0010417997469931,1166.6411,18.987000000000002
62,-390.16229265440614,0.20074999999999996,1.0010418747469931,1164.0579,18.827
63,-388.52513830870913,0.19924999999999998,1.0010418747469931,1158.8558,18.7235
64,-386.8902490611259,0.19799999999999998,1.0010418747469931,1153.0972,18.592
65,-386.80029047014335,0.19799999999999998,1.0010418747469931,1152.0103,18.50425
66,-385.2649758697988,0.19774999999999998,1.0010418747469931,1144.4064,18.392500000000005
67,-382.5449966147376,0.19624999999999995,1.0010418747469931,1133.0693,18.260500000000004
68,-381.0982826487289,0.19574999999999995,1.0010418747469931,1128.5151,18.19675
69,-380.83078092301463,0.19599999999999995,1.0010418747469931,1127.3556,18.14
70,-379.7442568537549,0.19549999999999998,1.0010418747469931,1123.4282,18.067
71,-378.75448677825375,0.19574999999999995,1.0010418747469931,1117.2487,17.993999999999996
72,-377.93992962474374,0.19549999999999998,1.0010418747469931,1112.0691,17.942249999999998
73,-378.2104748321908,0.19549999999999998,1.0010418747469931,1112.617,17.910749999999997
74,-378.3031610409173,0.19574999999999995,1.0010418747469931,1112.2358,17.87925
75,-377.8523296687434,0.19574999999999995,1.0010418747469931,1109.8367,17.850499999999997
76,-378.21514727228293,0.19599999999999995,1.0010418747469931,1109.8729,17.834
