step,tx_cost,fulfill
0,2.0591,0.0
1,42.7285,0.0247
2,104.2195,0.044
3,112.878,0.0452
4,179.1139,0.0641
5,229.1141,0.0882
6,249.1143,0.0962
7,249.1144,0.0962
8,249.1145,0.0962
9,249.1146,0.0962
10,249.1146,0.0962
11,329.1147,0.109
12,434.06,0.1687
13,459.0601,0.178
14,459.0602,0.178
15,495.1783,0.1819
16,585.6461,0.192
17,640.6462,0.2203
18,666.0801,0.2283
19,666.0802,0.2283
20,666.0803,0.2283
21,666.0803,0.2283
22,666.0804,0.2283
23,749.5569,0.2422
24,839.2702,0.2716
25,859.2703,0.2817
26,859.2704,0.2817
27,864.2729,0.2817
28,934.5296,0.2949
29,978.0241,0.3052
30,998.2334,0.32
31,998.2335,0.32
32,998.2337,0.32
33,1004.8389,0.32
34,1019.8389,0.3261
35,1109.839,0.341
36,1199.5095,0.3794
37,1229.5095,0.3919
38,1229.5096,0.3919
39,1229.5097,0.3919
40,1262.0969,0.3987
41,1295.7941,0.4039
42,1330.7943,0.4226
43,1405.7944,0.4516
44,1461.9067,0.4628
45,1461.9067,0.4628
46,1476.9067,0.4633
47,1538.2334,0.4754
48,1607.9581,0.5175
49,1632.9582,0.5248
50,1637.9582,0.5261
51,1671.4871,0.5343
52,1676.4872,0.5343
53,1699.3806,0.5433
54,1714.3806,0.5434
55,1776.7429,0.5626
56,1847.9636,0.5707
57,1882.9636,0.5781
58,1882.9637,0.5781
59,1882.9637,0.5781
60,1947.6372,0.5956
61,1947.6373,0.5956
62,1952.6373,0.5968
63,2002.3269,0.5996
64,2077.6154,0.6066
65,2152.2885,0.6243
66,2177.2886,0.6335
67,2212.5697,0.6419
68,2278.1356,0.6516
69,2303.1356,0.6629
70,2303.1356,0.6629
71,2303.1356,0.6629
72,2303.1356,0.6629
73,2328.2537,0.6713
74,2373.2537,0.6753
75,2376.3664,0.6755
76,2458.369,0.6878
77,2558.369,0.7085
78,2583.3691,0.7136
79,2603.3691,0.714
80,2649.0127,0.7234
81,2674.0127,0.7283
82,2674.0127,0.7283
83,2674.0127,0.7283
84,2674.0127,0.7283
85,2674.0127,0.7283
86,2685.4136,0.7308
87,2685.4136,0.7308
88,2716.6529,0.7326
89,2716.6529,0.7326
