step,tx_cost,fulfill
1,0.0,0.0
2,772.6018,0.0
3,1456.6198,0.0
4,2129.0383,0.0
5,2711.8281,0.0
6,3437.9788,0.0
7,4152.49,0.0
8,5024.722,0.0
9,5806.3477,0.0
10,6592.6665,0.0
11,7316.7324,0.0
12,8217.265,0.0
13,8961.865,0.0
14,9886.447,0.03125
15,10753.068,0.03125
16,11618.045,0.04375
17,12363.627,0.05625
18,13244.384,0.0625
19,14086.161,0.0875
20,15002.392,0.11875
21,15863.433,0.14375
22,16711.467,0.15
23,17518.29,0.15
24,18397.758,0.15
25,19148.904,0.15
26,19975.52,0.1625
27,20774.977,0.18125
28,21517.945,0.19375
29,22226.734,0.19375
30,23022.77,0.19375
31,23767.756,0.20625
32,24505.31,0.20625
33,25218.02,0.20625
34,25908.152,0.20625
35,26617.236,0.20625
36,27342.244,0.20625
37,28033.559,0.2125
38,28733.014,0.2125
39,29405.229,0.2125
40,30073.328,0.2125
41,30751.58,0.2125
42,31456.15,0.2125
43,32163.846,0.21875
44,32883.316,0.225
45,33605.51,0.2375
46,34344.57,0.24375
47,35098.453,0.25625
48,35840.633,0.25625
49,36617.53,0.26875
50,37392.902,0.2875
51,38186.617,0.2875
52,38961.16,0.29375
53,39769.8,0.3
54,40532.473,0.30625
55,41358.742,0.3125
56,42170.438,0.3125
57,43012.44,0.3125
58,43839.09,0.3125
59,44690.934,0.31875
60,45491.574,0.325
61,46311.87,0.33125
62,47116.746,0.3375
63,47941.152,0.34375
64,48737.426,0.34375
65,49532.08,0.35
66,50320.652,0.35
67,51129.03,0.35
68,51924.367,0.35
69,52721.477,0.35
70,53505.49,0.35
71,54234.203,0.35
72,54962.062,0.35
73,55687.02,0.35
74,56359.465,0.35
75,57060.664,0.35
76,57740.195,0.35
77,58408.15,0.35
78,59051.254,0.35
79,59715.543,0.35
80,60347.43,0.35
81,61021.754,0.35
82,61654.7,0.35
83,62291.88,0.35
84,62925.105,0.35
85,63586.516,0.35
86,64227.08,0.35
87,64880.523,0.35
88,65523.21,0.35
89,66158.64,0.35
90,66801.195,0.35
