step,tx_cost,fulfill
0,0.7038,0.0
1,51.4467,0.0187
2,78.617,0.0282
3,78.6176,0.0282
4,78.6181,0.0282
5,78.6188,0.0282
6,78.6195,0.0282
7,78.6212,0.0282
8,78.6224,0.0282
9,78.6233,0.0282
10,143.6239,0.0455
11,248.6242,0.0765
12,328.625,0.1153
13,353.6256,0.1276
14,388.6202,0.1357
15,388.6207,0.1357
16,388.6213,0.1357
17,388.6219,0.1357
18,388.6227,0.1357
19,388.624,0.1357
20,388.6251,0.1357
21,388.6263,0.1357
22,438.6269,0.1448
23,518.6276,0.1598
24,588.6279,0.1877
25,613.6283,0.1954
26,638.6252,0.2064
27,733.6247,0.2242
28,858.6231,0.235
29,908.6221,0.2391
30,908.6222,0.2391
31,908.6224,0.2391
32,908.6227,0.2391
33,908.623,0.2391
34,953.6234,0.2547
35,994.6425,0.2668
36,1069.6428,0.2958
37,1089.6431,0.3082
38,1119.6427,0.3186
39,1189.6424,0.3283
40,1258.0213,0.3387
41,1268.0216,0.3418
42,1268.0219,0.3418
43,1268.0221,0.3418
44,1268.0224,0.3418
45,1268.0226,0.3418
46,1308.023,0.3496
47,1353.0328,0.3603
48,1418.0331,0.3838
49,1438.0333,0.3965
50,1448.0335,0.3967
51,1478.0344,0.4016
52,1483.0349,0.4017
53,1502.1402,0.4079
54,1552.1038,0.4326
55,1552.1039,0.4326
56,1552.1043,0.4326
57,1552.1046,0.4326
58,1552.1048,0.4326
59,1552.1051,0.4326
60,1602.711,0.4497
61,1612.7112,0.4527
62,1612.7113,0.4527
63,1615.7019,0.4527
64,1645.7021,0.4611
65,1720.7022,0.4742
66,1790.6837,0.4811
67,1790.6839,0.4811
68,1790.6841,0.4811
69,1790.6842,0.4811
70,1790.6844,0.4811
71,1805.6846,0.4813
72,1900.6847,0.499
73,1980.6848,0.5136
74,2020.6849,0.5191
75,2020.6851,0.5191
76,2070.6852,0.5253
77,2175.6852,0.5404
78,2245.6852,0.5595
79,2250.6853,0.5604
80,2250.6854,0.5604
81,2250.6854,0.5604
82,2250.6855,0.5604
83,2280.6856,0.5644
84,2395.6856,0.589
85,2470.6856,0.6061
86,2495.6857,0.6105
87,2515.6858,0.6112
88,2532.2107,0.6117
89,2532.2107,0.6117
