step,tx_cost,fulfill
1,0.0,0.0
2,1088.1658,0.0
3,1978.0847,0.0
4,2365.0762,0.0
5,3284.326,0.0
6,4317.2725,0.0125
7,5310.2666,0.1125
8,6408.5044,0.125
9,7205.976,0.175
10,7684.8623,0.1875
11,8560.839,0.2125
12,9515.348,0.2375
13,10361.087,0.2625
14,11401.298,0.2625
15,12260.964,0.2875
16,12756.725,0.2875
17,13605.089,0.2875
18,14491.542,0.3
19,15343.044,0.3125
20,16357.538,0.35
21,17204.861,0.35
22,17887.03,0.35
23,18622.293,0.35
24,19459.537,0.35
25,20253.967,0.4
26,21233.564,0.525
27,22249.285,0.525
28,23055.268,0.525
29,23850.725,0.525
30,24738.14,0.525
31,25657.02,0.625
32,26661.785,0.7
33,27635.969,0.7125
34,28514.268,0.725
35,29283.562,0.725
36,30205.104,0.7375
37,31106.014,0.7375
38,32087.031,0.7625
39,33033.836,0.775
40,33824.44,0.775
41,34646.6,0.7875
42,35596.41,0.8
43,36605.516,0.8
