step,tx_cost,fulfill
1,0.0,0.0
2,916.45276,0.0
3,1673.5259,0.0
4,1989.2301,0.0
5,2742.158,0.0
6,3642.9084,0.0
7,4426.97,0.0375
8,5355.6226,0.075
9,6035.3696,0.1125
10,6366.79,0.125
11,7148.3203,0.1375
12,8013.783,0.175
13,8793.111,0.2
14,9700.968,0.225
15,10440.969,0.2625
16,10848.04,0.2625
17,11652.907,0.3
18,12581.553,0.3125
19,13466.773,0.35
20,14414.937,0.4
21,15229.4795,0.4
22,15709.614,0.4
23,16548.36,0.425
24,17524.564,0.425
25,18471.867,0.4625
26,19452.445,0.5
27,20317.3,0.5125
28,20915.785,0.5375
29,21783.078,0.575
30,22734.053,0.65
31,23623.514,0.6625
32,24527.785,0.675
33,25383.102,0.675
34,26035.174,0.675
35,26798.379,0.675
36,27683.996,0.675
37,28490.912,0.675
38,29367.46,0.675
39,30181.14,0.675
40,30861.928,0.675
41,31653.291,0.675
42,32529.322,0.675
43,33345.336,0.675
44,34216.188,0.675
45,35081.535,0.675
46,35859.375,0.675
47,36672.53,0.675
48,37534.19,0.675
49,38383.684,0.675
50,39254.082,0.675
51,40110.387,0.675
52,40881.863,0.675
53,41640.875,0.675
54,42467.195,0.675
55,43329.188,0.675
56,44189.97,0.675
57,45087.13,0.675
58,45943.723,0.6875
59,46818.777,0.6875
60,47749.523,0.7
61,48746.098,0.7
62,49763.24,0.7125
63,50794.934,0.7125
64,51743.64,0.7125
65,52692.312,0.7125
66,53635.277,0.7125
67,54695.812,0.7125
68,55665.52,0.7125
69,56522.168,0.7125
70,57437.8,0.7125
71,58353.11,0.7125
72,59249.01,0.7125
73,60136.46,0.7125
74,60971.605,0.7125
75,61778.875,0.7125
76,62652.246,0.725
77,63479.14,0.7375
78,64313.047,0.7375
79,65118.35,0.7375
80,65858.4,0.7375
81,66688.1,0.7375
82,67558.46,0.7375
83,68375.42,0.7375
84,69222.914,0.7375
85,69992.84,0.7375
86,70781.67,0.75
87,71637.02,0.75
88,72493.266,0.75
89,73317.17,0.75
90,74174.39,0.75
