step,tx_cost,fulfill
1,305.55954,0.0
2,616.4065,0.0
3,925.8306,0.0
4,1235.1948,0.0
5,1547.1536,0.0
6,1870.5598,0.03125
7,2201.3247,0.06875
8,2539.098,0.08125
9,2885.9712,0.08125
10,3237.3206,0.08125
11,3568.553,0.0875
12,3914.1108,0.1
13,4269.2954,0.1125
14,4616.669,0.125
15,4968.582,0.1375
16,5313.7285,0.14375
17,5636.443,0.14375
18,5953.949,0.15
19,6272.5015,0.1625
20,6592.1465,0.18125
21,6908.39,0.1875
22,7219.986,0.21875
23,7530.937,0.25
24,7841.974,0.275
25,8140.4727,0.3
26,8451.306,0.3
27,8754.138,0.31875
28,9065.954,0.35
29,9389.778,0.3875
30,9721.399,0.4375
31,10059.101,0.48125
32,10392.412,0.54375
33,10716.842,0.575
34,11040.92,0.61875
35,11369.728,0.6375
36,11696.6875,0.69375
37,12028.002,0.71875
38,12359.339,0.7625
39,12686.63,0.81875
40,13014.162,0.8375
