step,tx_cost,fulfill
1,285.36618,0.0
2,572.674,0.0
3,864.58856,0.0
4,1155.2476,0.0
5,1435.3597,0.0
6,1731.0614,0.0
7,2036.2876,0.0
8,2346.8452,0.0
9,2662.897,0.0
10,2970.2024,0.025
11,3284.0142,0.075
12,3596.5144,0.1
13,3910.0034,0.1375
14,4229.0913,0.1625
15,4538.8574,0.175
16,4840.563,0.2125
17,5147.3726,0.25
18,5454.908,0.275
19,5753.235,0.3125
20,6039.7495,0.3625
21,6327.1353,0.3625
22,6619.2246,0.3625
23,6909.8105,0.3875
24,7198.5513,0.3875
25,7468.9805,0.4375
26,7727.5635,0.45
27,7988.2817,0.5125
28,8253.737,0.5375
29,8536.33,0.55
30,8817.407,0.5625
31,9103.325,0.5875
32,9397.423,0.6375
33,9705.559,0.6625
34,10011.791,0.675
35,10323.468,0.6875
36,10639.9375,0.7375
37,10952.619,0.775
38,11265.234,0.8
39,11575.987,0.8125
