step,tx_cost,fulfill
1,0.0,0.0
2,879.5522,0.0
3,1568.8055,0.0
4,1931.8813,0.0
5,2611.9392,0.05
6,3463.935,0.1
7,4130.7007,0.15
8,4941.792,0.15
9,5491.4473,0.15
10,5832.182,0.15
11,6437.4077,0.15
12,7154.8604,0.15
13,7782.1206,0.15
14,8521.165,0.175
15,9058.491,0.175
16,9433.401,0.175
17,10005.895,0.175
18,10664.862,0.225
19,11313.636,0.25
20,12040.776,0.25
21,12652.108,0.25
22,13190.658,0.275
23,13859.97,0.275
24,14565.436,0.3
25,15257.793,0.325
26,16028.026,0.35
27,16739.062,0.425
28,17403.617,0.45
29,18059.584,0.45
30,18756.78,0.45
31,19460.768,0.5
32,20235.93,0.525
33,20994.814,0.525
34,21757.086,0.55
35,22469.773,0.575
36,23240.14,0.625
37,24002.41,0.625
38,24826.012,0.625
39,25600.441,0.625
40,26358.723,0.625
41,27099.887,0.65
42,27855.527,0.65
43,28633.29,0.65
44,29410.84,0.65
45,30153.328,0.65
46,30859.291,0.65
47,31554.371,0.65
48,32238.625,0.65
49,32954.723,0.65
50,33616.734,0.65
51,34268.727,0.65
52,34877.74,0.65
53,35487.117,0.65
54,36118.7,0.65
55,36732.715,0.65
56,37369.42,0.65
57,37997.418,0.65
58,38618.88,0.65
59,39283.355,0.65
60,39926.902,0.65
61,40617.043,0.65
62,41304.21,0.65
63,42008.81,0.65
64,42725.277,0.65
65,43429.445,0.65
66,44134.664,0.65
67,44807.215,0.65
68,45537.92,0.65
69,46236.46,0.65
70,46953.18,0.65
71,47699.02,0.65
72,48399.387,0.65
73,49129.516,0.65
74,49899.176,0.65
75,50669.484,0.65
76,51461.918,0.65
77,52211.414,0.65
78,52967.598,0.65
79,53768.004,0.675
80,54571.3,0.675
81,55341.41,0.675
82,56119.098,0.675
83,56858.133,0.675
84,57601.35,0.675
85,58360.113,0.675
86,59081.78,0.7
87,59776.254,0.7
88,60467.066,0.7
89,61117.11,0.7
90,61770.484,0.7
91,62454.953,0.7
92,63071.234,0.7
93,63686.605,0.7
94,64309.223,0.7
95,64972.38,0.7
96,65604.84,0.7
97,66241.38,0.7
98,66864.35,0.7
99,67481.164,0.7
100,68167.66,0.7
101,68846.664,0.7
102,69531.79,0.7
103,70225.04,0.7
104,70903.055,0.7
105,71564.266,0.7
106,72266.93,0.7
107,72977.016,0.7
108,73670.46,0.7
109,74358.79,0.7
110,75094.67,0.7
111,75777.52,0.7
112,76496.9,0.7
113,77243.984,0.7
114,77963.8,0.7
115,78677.664,0.7
116,79393.586,0.7
117,80117.59,0.7
118,80864.016,0.7
119,81620.58,0.7
120,82370.99,0.7
121,83111.0,0.7
122,83863.625,0.7
123,84583.62,0.7
124,85273.266,0.7
125,85991.14,0.7
126,86690.125,0.7
127,87361.46,0.7
128,88029.97,0.7
129,88669.68,0.7
130,89277.43,0.7
131,89937.6,0.7
132,90556.51,0.7
133,91181.61,0.7
134,91809.95,0.7
135,92461.19,0.7
136,93115.83,0.7
137,93745.945,0.7
138,94386.61,0.7
139,95059.336,0.7
140,95730.16,0.7
141,96363.71,0.7
142,97032.71,0.7
143,97690.94,0.7
144,98363.71,0.7
145,99038.78,0.7
146,99712.336,0.7
147,100361.04,0.7
148,101011.09,0.7
149,101733.14,0.7
150,102412.914,0.7
151,103089.54,0.7
152,103803.07,0.7
153,104525.17,0.7
154,105233.02,0.7
155,105989.9,0.7
156,106691.28,0.7
157,107405.266,0.7
158,108119.734,0.7
159,108841.04,0.7
160,109579.555,0.7
161,110336.234,0.7
162,111018.3,0.75
163,111742.13,0.75
164,112393.07,0.775
