step,tx_cost,fulfill
1,74.35102,0.0
2,141.52899,0.0
3,193.79977,0.0
4,244.85756,0.0
5,297.5858,0.025
6,348.39157,0.025
7,428.31516,0.075
8,500.39325,0.075
9,546.4787,0.075
10,593.14374,0.15
11,638.94025,0.15
12,680.6407,0.2
13,762.89056,0.275
14,826.5939,0.375
15,854.98047,0.4
16,879.45636,0.4
17,897.219,0.4
18,913.26416,0.4
19,969.8553,0.4
20,1006.8019,0.425
21,1014.8019,0.425
22,1021.5032,0.425
23,1022.95654,0.425
24,1022.95654,0.425
25,1064.3202,0.425
26,1090.8832,0.425
27,1090.8832,0.425
28,1090.8832,0.425
29,1090.8832,0.425
30,1090.8832,0.425
31,1125.8345,0.425
32,1148.4061,0.425
33,1148.4061,0.425
34,1148.4061,0.425
35,1148.4061,0.425
36,1148.4061,0.425
37,1173.7502,0.475
38,1188.8746,0.475
39,1191.7529,0.475
40,1197.0879,0.475
41,1202.8464,0.475
42,1208.7191,0.475
43,1248.1116,0.475
44,1272.4397,0.475
45,1282.9419,0.475
46,1295.214,0.475
47,1310.052,0.475
48,1328.3405,0.5
49,1389.8295,0.5
50,1440.382,0.5
51,1466.9923,0.525
52,1497.2135,0.55
53,1530.8269,0.575
54,1564.0837,0.575
55,1641.2914,0.6
56,1696.4482,0.625
57,1728.2534,0.625
58,1761.9515,0.65
59,1799.9182,0.65
60,1839.1843,0.675
61,1893.4387,0.675
62,1939.7402,0.675
63,1974.8506,0.675
64,2012.041,0.675
65,2050.0723,0.7
66,2086.38,0.7
67,2126.1467,0.75
68,2165.382,0.8
69,2198.163,0.8
