step,tx_cost,fulfill
1,0.0,0.0
2,399.14676,0.0
3,830.10004,0.0
4,1320.3367,0.0
5,1813.446,0.005
6,2303.069,0.0175
7,2808.4595,0.1575
8,3322.6287,0.2675
9,3785.4126,0.3375
10,4233.7188,0.3675
11,4695.438,0.395
12,5157.422,0.4075
13,5679.0815,0.41
14,6198.094,0.42
15,6708.182,0.4325
16,7220.35,0.4325
17,7738.289,0.435
18,8237.078,0.445
19,8782.569,0.4475
20,9318.004,0.4525
21,9772.974,0.4525
22,10238.269,0.4525
23,10705.557,0.455
24,11184.207,0.455
25,11735.806,0.46
26,12215.452,0.46
27,12704.428,0.46
28,13171.796,0.4625
29,13662.252,0.4625
30,14176.6455,0.4625
31,14696.442,0.4625
32,15227.009,0.465
33,15706.279,0.465
34,16197.625,0.465
35,16686.758,0.47
36,17184.895,0.47
37,17714.434,0.47
38,18249.14,0.47
39,18764.908,0.4725
40,19279.686,0.475
41,19795.19,0.475
42,20298.168,0.475
43,20823.748,0.475
44,21338.87,0.475
45,21841.062,0.475
46,22334.477,0.4775
47,22821.07,0.4775
48,23289.97,0.4825
49,23805.896,0.4825
50,24335.982,0.4825
51,24844.695,0.485
52,25339.19,0.485
53,25855.6,0.4875
54,26371.695,0.4875
55,26913.357,0.4875
56,27458.766,0.4875
57,27973.703,0.4875
58,28491.512,0.4875
59,28995.484,0.4875
60,29470.996,0.4875
61,29986.53,0.49
62,30518.195,0.49
63,31023.8,0.49
64,31530.951,0.49
65,32039.963,0.49
66,32565.947,0.49
67,33115.227,0.4925
68,33663.684,0.4925
69,34179.953,0.4925
70,34691.098,0.4925
71,35204.758,0.4925
72,35719.582,0.4925
73,36288.46,0.4925
74,36825.41,0.4925
75,37346.348,0.4925
76,37844.996,0.4925
77,38343.49,0.4925
78,38849.2,0.495
79,39366.434,0.4975
80,39896.07,0.4975
81,40406.58,0.4975
82,40917.53,0.5025
83,41423.996,0.5025
84,41940.133,0.505
85,42500.4,0.505
86,43038.984,0.5075
87,43569.55,0.5075
88,44073.54,0.51
89,44583.273,0.51
90,45101.727,0.51
