step,tx_cost,fulfill
1,134.0,0.0
2,274.0,0.0
3,409.0,0.0
4,542.0,0.0
5,682.0,0.0
6,836.0,0.0
7,1004.0,0.0
8,1176.0,0.0
9,1350.0,0.0
10,1521.0,0.1
11,1684.0,0.2
12,1853.0,0.2
13,2023.0,0.2
14,2190.0,0.2
15,2353.0,0.2
16,2521.0,0.2
17,2690.0,0.2
18,2851.0,0.2
19,3011.0,0.2
20,3172.0,0.2
21,3342.0,0.2
22,3512.0,0.2
23,3685.0,0.2
24,3857.0,0.2
25,4024.0,0.2
26,4209.0,0.2
27,4399.0,0.2
28,4587.0,0.2
29,4777.0,0.2
30,4954.0,0.3
31,5136.0,0.4
32,5316.0,0.4
33,5489.0,0.4
34,5663.0,0.4
35,5830.0,0.4
36,5993.0,0.4
37,6157.0,0.4
38,6322.0,0.5
39,6490.0,0.6
40,6652.0,0.6
41,6825.0,0.6
42,7005.0,0.6
43,7184.0,0.6
44,7355.0,0.6
45,7543.0,0.6
46,7736.0,0.6
47,7921.0,0.6
48,8101.0,0.6
49,8304.0,0.6
50,8499.0,0.6
51,8690.0,0.6
52,8884.0,0.7
53,9087.0,0.7
54,9285.0,0.7
55,9475.0,0.7
56,9666.0,0.7
57,9856.0,0.7
58,10035.0,0.7
59,10207.0,0.7
60,10378.0,0.7
61,10561.0,0.7
62,10746.0,0.7
63,10932.0,0.7
64,11113.0,0.7
65,11292.0,0.7
66,11469.0,0.7
67,11655.0,0.7
68,11847.0,0.7
69,12035.0,0.7
70,12210.0,0.7
71,12380.0,0.7
72,12550.0,0.7
73,12724.0,0.7
74,12892.0,0.7
75,13060.0,0.7
76,13235.0,0.7
77,13406.0,0.7
78,13575.0,0.7
79,13747.0,0.7
80,13923.0,0.7
81,14097.0,0.7
82,14280.0,0.7
83,14471.0,0.7
84,14660.0,0.7
85,14849.0,0.7
86,15026.0,0.7
87,15218.0,0.7
88,15412.0,0.7
89,15613.0,0.7
90,15820.0,0.7
