step,tx_cost,fulfill
1,51.816254,0.0
2,92.37379,0.0
3,119.961266,0.0
4,148.662,0.0
5,177.93893,0.0
6,208.662,0.075
7,264.62375,0.075
8,317.07187,0.1
9,355.6363,0.125
10,395.40158,0.15
11,437.33044,0.2
12,478.99323,0.225
13,531.31274,0.225
14,579.8224,0.25
15,622.4495,0.25
16,664.94476,0.275
17,707.6258,0.275
18,749.5654,0.275
19,790.6964,0.3
20,831.1134,0.325
21,869.37537,0.375
22,904.1412,0.425
23,934.60815,0.425
24,965.5561,0.45
25,992.4332,0.45
26,1012.18274,0.45
27,1029.8716,0.45
28,1048.6068,0.45
29,1068.5259,0.45
30,1089.8422,0.475
31,1111.4089,0.475
32,1131.9775,0.475
33,1149.6332,0.525
34,1164.944,0.525
35,1177.4844,0.55
36,1188.3585,0.55
37,1202.4,0.55
38,1217.4369,0.575
39,1228.4835,0.575
40,1240.4424,0.575
41,1252.4044,0.575
42,1264.4044,0.575
43,1295.7493,0.625
44,1326.1942,0.625
45,1341.3871,0.625
46,1357.0664,0.65
47,1373.1372,0.65
48,1385.7275,0.65
49,1426.3763,0.65
50,1461.0717,0.65
51,1467.4885,0.65
52,1472.4885,0.65
53,1477.294,0.675
54,1481.622,0.7
55,1528.13,0.75
56,1561.0216,0.75
57,1561.0216,0.75
58,1561.0216,0.75
59,1561.0216,0.75
60,1561.0216,0.75
61,1599.6276,0.775
62,1626.4865,0.775
63,1626.4865,0.775
64,1626.4865,0.775
65,1626.4865,0.775
66,1626.4865,0.775
67,1654.0857,0.775
68,1674.5525,0.775
69,1674.5525,0.775
70,1674.5525,0.775
71,1674.5525,0.775
72,1674.5525,0.775
73,1696.4753,0.775
74,1709.988,0.775
75,1714.9224,0.775
76,1719.9224,0.775
77,1724.9224,0.775
78,1730.3088,0.775
79,1752.0966,0.775
80,1772.0966,0.775
81,1787.1207,0.775
82,1804.0247,0.775
83,1823.4069,0.775
84,1844.979,0.775
85,1876.4506,0.775
86,1904.8861,0.775
87,1932.5773,0.775
88,1961.0514,0.775
89,1989.2828,0.775
90,2017.7777,0.775
91,2052.4302,0.775
92,2086.7996,0.775
93,2124.4841,0.775
94,2163.6294,0.775
95,2203.3108,0.775
96,2242.495,0.775
97,2280.8262,0.775
98,2318.6716,0.8
99,2354.9631,0.8
