step,tx_cost,fulfill
1,0.0,0.0
2,49.07955,0.0
3,99.15911,0.0
4,149.23866,0.0
5,195.31818,0.0
6,241.39769,0.0
7,287.47726,0.0
8,335.5569,0.0
9,382.46985,0.0
10,427.21616,0.0
11,472.67676,0.0
12,518.87463,0.0
13,567.6301,0.0
14,618.90857,0.0
15,670.43176,0.0
16,721.95496,0.0
17,770.47815,0.0
18,819.00134,0.0
19,870.9912,0.0
20,926.96826,0.0
21,981.9453,0.0
22,1035.9224,0.0
23,1086.9908,0.0
24,1139.0117,0.0
25,1192.9021,0.0
26,1243.7925,0.0
27,1295.325,0.0
28,1346.2103,0.0
29,1396.7113,0.0
30,1450.0708,0.0
31,1505.607,0.0
32,1563.178,0.0
33,1622.3007,0.0
34,1680.1995,0.0
35,1736.0983,0.0
36,1791.9061,0.0
37,1849.992,0.0
38,1913.4392,0.0
39,1975.8865,0.0
40,2037.3337,0.0
41,2096.9475,0.0
42,2156.8777,0.0
43,2215.5676,0.0
44,2275.6636,0.0
45,2332.6357,0.0
46,2390.1484,0.0
47,2447.4426,0.0
48,2509.3806,0.0
49,2573.7178,0.0
50,2640.5015,0.0
51,2708.3025,0.0
52,2774.26,0.0
53,2839.9868,0.0
54,2905.1682,0.0
55,2970.9949,0.0
56,3043.2563,0.0
57,3116.0437,0.01
58,3186.831,0.01
59,3256.0708,0.01
60,3324.5608,0.02
61,3392.9302,0.02
62,3461.5232,0.02
63,3529.922,0.02
64,3599.0913,0.03
65,3670.0715,0.03
66,3741.5747,0.03
67,3817.2368,0.04
68,3899.8972,0.04
69,3984.3362,0.04
70,4068.4514,0.05
71,4150.4336,0.05
72,4233.569,0.05
73,4316.9175,0.06
74,4405.293,0.07
75,4494.163,0.08
76,4584.278,0.09
77,4672.5347,0.09
78,4758.359,0.09
79,4845.4243,0.1
80,4931.3765,0.12
81,5017.681,0.12
82,5103.272,0.13
83,5188.0293,0.13
84,5276.6104,0.14
85,5369.531,0.15
86,5474.0024,0.17
87,5581.8135,0.17
88,5691.6035,0.18
89,5795.9595,0.18
90,5899.3154,0.19
