step,tx_cost,fulfill
1,102.46654,0.0
2,187.66986,0.0
3,225.38362,0.0
4,260.35718,0.0
5,292.34427,0.0
6,319.8284,0.0
7,394.84082,0.0125
8,449.52512,0.0875
9,470.6375,0.1375
10,490.2722,0.1625
11,504.95563,0.1625
12,518.8466,0.1625
13,556.33356,0.1625
14,580.79376,0.1625
15,586.2468,0.1625
16,589.5198,0.1625
17,592.6313,0.1625
18,595.5484,0.1625
19,612.75885,0.1625
20,624.8486,0.1625
21,626.58215,0.1625
22,628.36554,0.1625
23,632.3375,0.1625
24,638.7546,0.1625
25,666.4187,0.1625
26,687.44055,0.1625
27,697.8903,0.1625
28,711.01355,0.1625
29,727.14856,0.1625
30,746.19403,0.1625
31,787.16895,0.175
32,818.59247,0.2
33,839.2348,0.2375
34,857.0901,0.2875
35,873.1581,0.2875
36,887.0324,0.2875
37,939.778,0.3125
38,977.5456,0.3375
39,994.8685,0.35
40,1011.01855,0.35
41,1025.9175,0.3625
42,1042.4614,0.375
43,1088.1128,0.425
44,1122.2584,0.4625
45,1138.0967,0.475
46,1152.8618,0.475
47,1166.1587,0.4875
48,1179.3696,0.4875
49,1206.5239,0.5125
50,1223.2776,0.525
51,1238.1743,0.55
52,1253.1453,0.6
53,1265.3429,0.6
54,1276.2605,0.6125
55,1290.0928,0.625
56,1302.3522,0.6375
57,1313.8774,0.6375
58,1323.9514,0.6375
59,1333.8978,0.6375
60,1343.4349,0.6375
61,1360.1843,0.6375
62,1376.0017,0.6375
63,1388.7844,0.6375
64,1403.4751,0.6375
65,1419.2086,0.6375
66,1437.6003,0.6375
67,1467.7356,0.7
68,1492.754,0.725
69,1512.6423,0.725
70,1534.4718,0.725
71,1558.9769,0.725
72,1588.4865,0.75
73,1639.822,0.75
74,1687.432,0.75
75,1721.6863,0.75
76,1758.1527,0.7625
77,1794.568,0.8
78,1830.0873,0.8125
