step,tx_cost,fulfill
1,0.0,0.0
2,1234.2867,0.0
3,2307.69,0.0
4,2564.3992,0.0
5,3600.87,0.0
6,4820.6655,0.0125
7,5905.151,0.0375
8,7149.6587,0.125
9,8116.244,0.1625
10,8446.868,0.1625
11,9567.342,0.2
12,10791.309,0.2
13,11829.812,0.2875
14,12958.293,0.3625
15,13827.836,0.3625
16,14197.102,0.3625
17,15162.001,0.3625
18,16276.606,0.375
19,17236.656,0.45
20,18290.303,0.5
21,19137.893,0.5
22,19646.316,0.5125
23,20521.826,0.525
24,21617.1,0.525
25,22623.719,0.5625
26,23678.102,0.6
27,24576.113,0.6
28,25284.928,0.6125
29,26196.617,0.6125
30,27335.084,0.6875
31,28454.648,0.725
32,29565.797,0.75
33,30644.04,0.75
34,31531.697,0.75
35,32512.508,0.75
36,33737.09,0.7625
37,34925.816,0.775
38,36103.863,0.775
39,37270.78,0.775
40,38288.484,0.775
41,39335.31,0.775
42,40526.867,0.7875
43,41678.746,0.8
44,42820.086,0.8
