step,tx_cost,fulfill
1,0.0,0.0
2,3124.924,0.0
3,5911.103,0.0
4,7642.4043,0.075
5,10352.341,0.15625
6,12989.861,0.1875
7,15886.108,0.225
8,19121.828,0.26875
9,21851.432,0.2875
10,23699.691,0.29375
11,26609.826,0.3
12,29267.793,0.30625
13,32342.193,0.3625
14,35648.562,0.40625
15,38469.906,0.40625
16,40394.254,0.40625
17,43113.95,0.40625
18,45868.53,0.425
19,48978.434,0.49375
20,52230.414,0.55625
21,54964.56,0.55625
22,57012.02,0.55625
23,59452.38,0.55625
24,62124.96,0.5625
25,65090.477,0.60625
26,68157.32,0.64375
27,70780.74,0.64375
28,72871.62,0.64375
29,75191.055,0.64375
30,77846.89,0.64375
31,80759.45,0.66875
32,83695.59,0.66875
33,86366.8,0.66875
34,88785.04,0.66875
35,91135.94,0.66875
36,93747.81,0.66875
37,96482.85,0.675
38,99415.2,0.69375
39,102324.586,0.69375
40,105033.88,0.7
41,107808.18,0.70625
42,110642.66,0.70625
43,113621.63,0.7125
44,116456.27,0.7125
45,119602.31,0.71875
46,122545.94,0.725
47,125559.47,0.725
48,128433.21,0.725
49,131568.3,0.725
50,134512.27,0.725
51,137796.22,0.73125
52,140884.9,0.73125
53,144113.64,0.73125
54,147032.6,0.73125
55,150071.14,0.73125
56,152986.75,0.73125
57,156083.53,0.7375
58,159187.52,0.7375
59,162252.84,0.7375
60,165451.64,0.7375
61,168256.78,0.7375
62,171184.62,0.7375
63,174250.42,0.7375
64,177152.33,0.7375
65,180110.89,0.7375
66,182980.31,0.7375
67,185695.0,0.7375
68,188487.36,0.7375
69,191137.7,0.7375
70,193842.56,0.74375
71,196560.78,0.75
72,199301.39,0.75
73,202023.23,0.75
74,204625.52,0.75
75,207133.17,0.75
76,209787.02,0.75
77,212356.12,0.75
78,215279.47,0.75625
79,218170.95,0.75625
80,220910.17,0.75625
81,223668.17,0.75625
82,226478.22,0.7625
83,229247.45,0.7625
84,232171.3,0.7625
85,235207.06,0.7625
86,238126.3,0.76875
87,241080.28,0.775
88,243969.11,0.78125
89,246774.14,0.78125
90,249566.58,0.7875
