step,tx_cost,fulfill
1,0.0,0.0
2,305.60522,0.0
3,449.0226,0.0
4,671.09534,0.0
5,801.60315,0.0
6,1044.2986,0.0
7,1161.005,0.0
8,1424.2732,0.0
9,1564.5117,0.0
10,1792.4763,0.0
11,1944.9832,0.0
12,2196.623,0.0
13,2337.5012,0.0
14,2600.4734,0.0
15,2750.4226,0.0
16,2973.4734,0.0
17,3137.9434,0.0
18,3370.167,0.0
19,3536.9482,0.0
20,3771.322,0.0
21,3951.256,0.0
22,4169.441,0.0
23,4360.4375,0.0
24,4584.497,0.0
25,4773.4507,0.0
26,5005.9824,0.0
27,5204.3955,0.0
28,5432.7417,0.0
29,5642.1226,0.0
30,5881.0527,0.0
31,6125.6,0.0
32,6366.119,0.0
33,6599.269,0.0
34,6835.8374,0.0
35,7088.5444,0.0
36,7326.3716,0.0
37,7573.5093,0.0
38,7821.421,0.0
39,8055.696,0.0
40,8306.012,0.0
41,8557.436,0.1
42,8794.893,0.1
43,9041.889,0.1
44,9273.039,0.1
45,9507.333,0.1
46,9716.084,0.1
47,9950.615,0.1
48,10169.979,0.1
49,10387.064,0.1
50,10604.454,0.1
51,10830.458,0.1
52,11042.385,0.1
53,11269.116,0.1
54,11474.707,0.1
55,11705.699,0.1
56,11919.041,0.1
57,12157.996,0.1
58,12362.434,0.1
59,12602.354,0.1
60,12822.942,0.1
61,13060.418,0.1
62,13285.671,0.2
63,13527.123,0.2
64,13749.031,0.2
65,13998.235,0.3
66,14212.642,0.3
67,14464.492,0.3
68,14672.861,0.4
69,14920.788,0.4
70,15136.148,0.4
71,15396.654,0.4
72,15614.665,0.4
73,15885.447,0.4
74,16121.064,0.4
75,16380.579,0.4
76,16597.184,0.4
77,16851.148,0.4
78,17095.748,0.4
79,17355.383,0.4
80,17584.084,0.4
81,17830.299,0.4
82,18071.705,0.4
83,18306.738,0.4
84,18534.025,0.4
85,18774.227,0.4
86,19005.527,0.4
87,19222.883,0.4
88,19464.83,0.4
89,19694.396,0.4
90,19912.457,0.4
91,20143.348,0.4
92,20377.14,0.4
93,20598.05,0.4
94,20825.225,0.4
95,21051.88,0.4
96,21277.988,0.4
97,21505.857,0.4
98,21741.404,0.4
99,21960.205,0.4
100,22198.828,0.4
101,22432.367,0.4
102,22652.336,0.4
103,22886.957,0.4
104,23115.875,0.4
105,23351.71,0.4
106,23587.354,0.4
107,23832.014,0.4
108,24070.17,0.4
109,24326.785,0.4
110,24554.494,0.4
111,24802.209,0.4
112,25044.516,0.4
113,25307.098,0.4
114,25547.418,0.4
115,25810.38,0.5
116,26050.13,0.5
117,26309.016,0.5
118,26569.025,0.5
119,26830.62,0.5
120,27071.533,0.5
121,27321.916,0.5
122,27565.19,0.5
123,27807.762,0.5
124,28040.21,0.5
125,28283.15,0.5
126,28509.14,0.5
127,28753.316,0.5
128,28981.072,0.5
129,29229.582,0.5
130,29460.766,0.5
131,29678.223,0.5
132,29894.379,0.5
133,30133.543,0.5
134,30350.201,0.5
135,30573.174,0.5
136,30797.887,0.5
137,31018.926,0.5
138,31238.682,0.5
139,31459.377,0.5
140,31678.508,0.5
141,31904.748,0.5
142,32135.475,0.5
143,32353.098,0.5
144,32576.78,0.5
145,32801.258,0.5
146,33031.84,0.5
147,33262.773,0.5
148,33511.63,0.5
149,33753.688,0.5
150,34003.6,0.5
151,34256.96,0.5
152,34517.6,0.5
153,34756.51,0.5
154,35028.168,0.5
155,35267.734,0.5
156,35509.46,0.5
157,35733.38,0.5
158,35995.2,0.5
159,36222.254,0.5
160,36476.414,0.5
161,36693.57,0.5
162,36920.938,0.5
163,37147.355,0.5
164,37385.555,0.5
165,37596.203,0.5
166,37846.414,0.5
167,38070.652,0.5
168,38298.656,0.5
169,38537.246,0.5
170,38784.26,0.5
171,39003.2,0.5
172,39235.758,0.5
173,39457.645,0.5
174,39686.875,0.5
175,39914.39,0.5
176,40146.02,0.5
177,40374.625,0.5
178,40618.19,0.5
179,40842.453,0.5
180,41076.062,0.5
181,41289.76,0.5
182,41531.805,0.5
183,41757.71,0.5
184,41998.312,0.5
185,42220.664,0.5
186,42455.703,0.5
187,42701.004,0.5
188,42931.312,0.5
189,43173.95,0.5
190,43432.53,0.5
191,43672.85,0.5
192,43910.945,0.5
193,44157.15,0.5
194,44393.63,0.5
195,44641.3,0.5
196,44876.613,0.5
197,45102.45,0.5
198,45340.566,0.5
199,45564.535,0.5
200,45790.25,0.5
201,46010.594,0.5
202,46245.023,0.5
203,46476.2,0.5
204,46700.46,0.5
205,46951.55,0.5
206,47189.773,0.5
207,47405.074,0.5
208,47658.875,0.5
209,47878.086,0.5
210,48112.16,0.5
211,48341.805,0.5
212,48574.09,0.5
213,48791.465,0.5
214,49032.797,0.5
215,49246.766,0.5
216,49468.875,0.5
217,49676.395,0.5
218,49905.78,0.5
219,50106.12,0.5
220,50327.887,0.5
221,50540.8,0.5
222,50782.973,0.5
223,50995.086,0.5
224,51242.695,0.5
225,51462.53,0.5
226,51702.41,0.5
227,51932.723,0.5
228,52179.805,0.5
229,52413.44,0.5
230,52661.746,0.5
231,52897.6,0.5
232,53144.504,0.5
233,53374.66,0.5
234,53630.605,0.5
235,53873.555,0.5
236,54111.7,0.5
237,54336.258,0.5
238,54562.305,0.5
239,54779.965,0.5
240,55007.06,0.5
241,55224.785,0.5
242,55457.11,0.5
243,55678.5,0.5
244,55920.33,0.5
245,56148.918,0.5
246,56398.707,0.5
247,56598.945,0.5
248,56816.227,0.5
249,57047.17,0.5
250,57253.938,0.5
251,57479.78,0.5
252,57699.254,0.5
253,57930.277,0.5
254,58134.184,0.5
255,58356.24,0.5
256,58557.88,0.5
257,58773.27,0.5
258,58983.94,0.5
259,59206.812,0.5
260,59415.863,0.5
261,59641.973,0.5
262,59847.438,0.5
263,60069.92,0.5
264,60296.598,0.5
265,60541.2,0.5
266,60774.15,0.5
267,61015.754,0.5
268,61251.59,0.5
269,61500.594,0.5
270,61738.117,0.5
271,61983.85,0.5
272,62214.633,0.5
273,62445.35,0.5
274,62689.004,0.5
275,62933.535,0.5
276,63163.117,0.5
277,63399.31,0.5
278,63604.74,0.5
279,63827.324,0.5
280,64050.09,0.5
281,64273.69,0.5
282,64468.77,0.5
283,64715.65,0.5
284,64926.184,0.5
285,65161.96,0.5
286,65381.547,0.5
287,65623.79,0.5
288,65829.375,0.5
289,66067.9,0.5
290,66278.87,0.5
291,66498.45,0.5
292,66718.21,0.5
293,66952.41,0.5
294,67166.05,0.5
295,67401.06,0.5
296,67618.875,0.5
297,67827.93,0.5
298,68053.07,0.5
299,68276.03,0.5
300,68473.23,0.5
