step,tx_cost,fulfill
1,0.0,0.0
2,244.38902,0.0
3,336.68024,0.0
4,530.9318,0.0
5,633.41864,0.0
6,859.5268,0.0
7,959.847,0.0
8,1211.5166,0.0
9,1338.2461,0.0
10,1552.3566,0.0
11,1683.9242,0.0
12,1935.4076,0.0
13,2078.1565,0.0
14,2334.9685,0.0
15,2480.5627,0.0
16,2708.3843,0.0
17,2855.3872,0.0
18,3067.7605,0.0
19,3203.8076,0.0
20,3422.2642,0.0
21,3573.4893,0.0
22,3780.963,0.0
23,3931.668,0.0
24,4150.221,0.0
25,4296.583,0.0
26,4513.7407,0.0
27,4683.6323,0.0
28,4886.188,0.0
29,5053.3745,0.0
30,5250.3574,0.0
31,5415.324,0.0
32,5615.837,0.0
33,5789.6304,0.0
34,5982.1094,0.0
35,6144.49,0.0
36,6343.6636,0.0
37,6519.0205,0.0
38,6710.8413,0.0
39,6884.7812,0.0
40,7053.2383,0.0
41,7221.887,0.0
42,7393.259,0.0
43,7563.097,0.0
44,7734.146,0.0
45,7918.715,0.0
46,8081.7476,0.0
47,8264.068,0.0
48,8452.822,0.0
49,8657.444,0.0
50,8849.517,0.0
51,9049.789,0.0
52,9230.59,0.0
53,9437.52,0.0
54,9619.212,0.0
55,9817.582,0.0
56,9984.831,0.0
57,10170.176,0.0
58,10334.274,0.0
59,10501.315,0.0
60,10666.062,0.025
61,10845.442,0.025
62,11015.772,0.05
63,11196.675,0.05
64,11376.356,0.05
65,11577.058,0.05
66,11747.647,0.05
67,11948.147,0.05
68,12124.526,0.05
69,12318.108,0.05
70,12499.775,0.05
71,12690.228,0.05
72,12884.621,0.05
73,13091.248,0.05
74,13260.397,0.05
75,13460.234,0.05
76,13636.976,0.05
77,13830.639,0.05
78,14023.345,0.05
79,14206.223,0.05
80,14363.6045,0.05
81,14546.704,0.05
82,14701.474,0.05
83,14876.287,0.05
84,15047.424,0.05
85,15235.286,0.05
86,15384.437,0.05
87,15587.577,0.05
88,15758.207,0.075
89,15966.377,0.075
90,16146.208,0.075
