step,tx_cost,fulfill
1,0.0,0.0
2,242.19475,0.0
3,439.66162,0.0
4,599.58136,0.0
5,794.3969,0.0
6,1013.31433,0.0
7,1159.9747,0.0
8,1398.3167,0.0
9,1589.128,0.0
10,1764.0071,0.0
11,1958.8868,0.0
12,2171.599,0.0
13,2347.3389,0.0
14,2580.226,0.0
15,2790.3596,0.0
16,2985.0823,0.0
17,3200.8977,0.0
18,3421.9993,0.0
19,3609.8994,0.0
20,3819.9224,0.0
21,4022.433,0.0
22,4211.9243,0.0
23,4408.6323,0.0
24,4615.9185,0.0
25,4811.7734,0.0
26,5027.9966,0.0
27,5254.8804,0.0
28,5472.4385,0.0
29,5687.8535,0.0
30,5912.14,0.0
31,6132.9995,0.0
32,6354.568,0.0
33,6570.391,0.0
34,6767.087,0.0
35,6986.161,0.0
36,7219.5186,0.0
37,7448.066,0.1
38,7680.76,0.1
39,7911.2793,0.1
40,8143.2227,0.1
41,8369.19,0.1
42,8586.68,0.1
43,8809.914,0.1
44,9041.345,0.1
45,9265.599,0.1
46,9491.685,0.1
47,9707.433,0.1
48,9910.956,0.1
49,10128.988,0.2
50,10351.695,0.2
51,10555.365,0.2
52,10775.369,0.2
53,10997.44,0.2
54,11205.661,0.2
55,11419.119,0.3
56,11651.481,0.3
57,11861.433,0.3
58,12081.701,0.3
59,12300.954,0.3
60,12521.496,0.3
61,12742.963,0.3
62,12956.261,0.3
63,13168.628,0.3
64,13383.999,0.3
65,13585.614,0.3
66,13797.625,0.4
67,14029.474,0.5
68,14262.358,0.5
69,14477.909,0.5
70,14698.186,0.5
71,14900.589,0.5
72,15107.856,0.5
73,15319.734,0.5
74,15529.708,0.5
75,15740.02,0.5
76,15960.901,0.5
77,16165.65,0.5
78,16387.133,0.5
79,16607.453,0.5
80,16840.56,0.6
81,17064.91,0.6
82,17289.83,0.6
83,17491.865,0.6
84,17722.62,0.6
85,17931.146,0.6
86,18147.545,0.6
87,18370.541,0.6
88,18575.41,0.6
89,18788.447,0.6
90,19016.523,0.6
91,19224.088,0.6
92,19441.812,0.6
93,19645.162,0.6
94,19846.518,0.6
95,20061.023,0.6
96,20276.691,0.6
97,20486.914,0.6
98,20691.084,0.7
99,20908.467,0.7
100,21112.879,0.7
101,21327.646,0.7
102,21546.39,0.7
103,21758.686,0.7
104,21973.371,0.7
105,22193.44,0.7
106,22398.865,0.7
107,22599.756,0.7
108,22813.102,0.7
109,23030.78,0.7
110,23251.312,0.8
111,23453.076,0.8
