step,tx_cost,fulfill
1,312.0,0.0
2,620.0,0.0
3,936.0,0.0
4,1246.0,0.0
5,1559.0,0.0
6,1887.0,0.0
7,2213.0,0.0
8,2554.0,0.0
9,2886.0,0.0
10,3203.0,0.0
11,3529.0,0.0125
12,3855.0,0.025
13,4181.0,0.025
14,4527.0,0.0625
15,4885.0,0.1
16,5251.0,0.1
17,5618.0,0.1
18,5992.0,0.1375
19,6359.0,0.15
20,6732.0,0.175
21,7107.0,0.2125
22,7494.0,0.2375
23,7885.0,0.25
24,8282.0,0.2625
25,8676.0,0.2875
26,9062.0,0.3125
27,9449.0,0.325
28,9843.0,0.3625
29,10237.0,0.3625
30,10622.0,0.4
31,10999.0,0.4375
32,11367.0,0.45
33,11737.0,0.475
34,12089.0,0.5125
35,12456.0,0.5625
36,12835.0,0.5875
37,13213.0,0.6125
38,13588.0,0.625
39,13940.0,0.625
40,14307.0,0.6375
41,14687.0,0.6375
42,15064.0,0.6375
43,15434.0,0.6375
44,15803.0,0.6625
45,16183.0,0.6625
46,16564.0,0.6625
47,16958.0,0.6625
48,17328.0,0.6625
49,17705.0,0.6625
50,18072.0,0.675
51,18446.0,0.675
52,18811.0,0.675
53,19177.0,0.675
54,19528.0,0.675
55,19888.0,0.675
56,20248.0,0.675
57,20626.0,0.675
58,21012.0,0.675
59,21415.0,0.675
60,21821.0,0.675
61,22218.0,0.675
62,22626.0,0.675
63,23040.0,0.675
64,23459.0,0.675
65,23889.0,0.675
66,24314.0,0.675
67,24729.0,0.675
68,25113.0,0.675
69,25498.0,0.675
70,25884.0,0.675
71,26276.0,0.675
72,26655.0,0.675
73,27051.0,0.675
74,27433.0,0.675
75,27803.0,0.675
76,28186.0,0.675
77,28575.0,0.675
78,28942.0,0.675
79,29296.0,0.675
80,29646.0,0.675
81,30013.0,0.675
82,30400.0,0.675
83,30782.0,0.675
84,31177.0,0.675
85,31544.0,0.675
86,31902.0,0.675
87,32276.0,0.675
88,32644.0,0.675
89,33009.0,0.675
90,33389.0,0.675
