step,tx_cost,fulfill
1,57.746452,0.0
2,101.7235,0.0
3,129.53232,0.0
4,156.32506,0.0
5,183.41943,0.0
6,209.03496,0.0
7,250.20657,0.0125
8,284.5514,0.01875
9,306.57816,0.025
10,327.63812,0.025
11,344.62314,0.0375
12,357.67624,0.0375
13,387.50876,0.05625
14,408.2922,0.05625
15,416.9728,0.05625
16,426.74823,0.05625
17,439.2116,0.05625
18,454.5561,0.05625
19,485.52518,0.0625
20,511.84662,0.0875
21,530.5725,0.1
22,552.7408,0.1125
23,577.3167,0.1375
24,603.7478,0.15
25,644.01355,0.15625
26,680.594,0.18125
27,708.3591,0.2
28,734.96436,0.23125
29,760.46625,0.25
30,786.848,0.2625
31,820.6266,0.26875
32,847.5212,0.275
33,870.11237,0.28125
34,890.10876,0.2875
35,911.198,0.30625
36,932.7989,0.31875
37,959.8747,0.3375
38,978.90106,0.3625
39,991.18225,0.36875
40,1001.8432,0.375
41,1011.7323,0.375
42,1021.15094,0.38125
43,1039.4247,0.40625
44,1051.8726,0.40625
45,1063.568,0.41875
46,1075.0736,0.44375
47,1086.9321,0.45
48,1099.4244,0.46875
49,1120.9177,0.5
50,1139.2413,0.51875
51,1156.1959,0.53125
52,1175.7522,0.55625
53,1196.8169,0.55625
54,1216.0269,0.58125
55,1243.4568,0.6
56,1264.9253,0.63125
57,1281.5754,0.64375
58,1298.138,0.65625
59,1312.7183,0.66875
60,1326.1711,0.675
61,1358.1599,0.675
62,1379.0752,0.68125
63,1388.8383,0.68125
64,1398.8231,0.6875
65,1410.6602,0.6875
66,1422.6726,0.6875
67,1460.7985,0.69375
68,1486.2955,0.69375
69,1495.4547,0.69375
70,1504.1472,0.69375
71,1510.9733,0.69375
72,1516.6405,0.69375
73,1543.1365,0.70625
74,1562.3754,0.7125
75,1570.0752,0.7375
76,1577.3,0.75
77,1584.2446,0.7625
78,1591.5461,0.775
79,1611.0022,0.78125
80,1621.5896,0.78125
81,1628.7568,0.78125
82,1635.8414,0.78125
83,1644.5027,0.7875
84,1654.917,0.7875
85,1675.5237,0.7875
86,1693.1707,0.8
87,1706.3766,0.8
