step,tx_cost,fulfill
0,2.7403,0.0008
1,53.7475,0.0166
2,102.4661,0.024
3,197.7342,0.0443
4,288.2605,0.059
5,441.5903,0.0791
6,544.3911,0.117
7,562.1488,0.1319
8,562.1488,0.1319
9,562.1488,0.1319
10,562.1488,0.1319
11,562.1488,0.1319
12,562.1488,0.1319
13,607.1954,0.1456
14,682.6954,0.1633
15,747.6956,0.1817
16,848.7266,0.2012
17,988.7266,0.2313
18,1069.0093,0.2744
19,1084.0093,0.288
20,1084.0093,0.288
21,1084.0093,0.288
22,1084.0093,0.288
23,1084.0093,0.288
24,1084.0093,0.288
25,1114.0291,0.2985
26,1204.4365,0.3149
27,1359.4624,0.3578
28,1434.4652,0.3702
29,1509.4658,0.3925
30,1605.1503,0.4316
31,1605.1503,0.4316
32,1605.1503,0.4316
33,1605.1503,0.4316
34,1605.1503,0.4316
35,1605.1503,0.4316
36,1605.1503,0.4316
37,1625.1514,0.4412
38,1685.2683,0.4511
39,1725.2698,0.4519
40,1745.2702,0.4533
41,1755.2703,0.4535
42,1805.2703,0.4811
43,1885.2703,0.4928
44,2035.7311,0.5081
45,2060.7311,0.5087
46,2061.1494,0.5088
47,2061.1494,0.5088
48,2061.1494,0.5088
49,2061.1494,0.5088
50,2091.3339,0.51
51,2091.334,0.51
52,2096.5074,0.5101
53,2126.5074,0.5105
54,2139.1997,0.5164
55,2204.1997,0.5221
56,2345.3482,0.5341
57,2385.3482,0.5393
58,2391.4627,0.5394
59,2401.6106,0.5395
60,2401.6106,0.5395
61,2401.6106,0.5395
62,2401.7209,0.5395
63,2401.7209,0.5395
64,2491.7209,0.5466
65,2556.7209,0.5635
66,2581.7209,0.574
67,2621.7209,0.5811
68,2751.7209,0.5993
69,2821.7209,0.6136
70,2826.7209,0.6137
71,2859.0103,0.6193
72,2864.0103,0.62
73,2897.0223,0.6306
74,2907.0223,0.6341
75,2907.0223,0.6341
76,3002.0223,0.6481
77,3097.0223,0.6664
78,3122.0223,0.6752
79,3122.0223,0.6752
80,3207.7866,0.6864
81,3272.7865,0.7001
82,3288.4468,0.7025
83,3308.4468,0.7039
84,3332.4826,0.7122
85,3394.4006,0.7169
86,3399.4006,0.722
87,3399.4006,0.722
88,3399.4006,0.722
89,3399.4006,0.722
