step,tx_cost,fulfill
0,0.0674,0.0
1,7.1443,0.0037
2,12.1904,0.0038
3,12.2239,0.0038
4,12.2544,0.0038
5,17.2846,0.009
6,42.316,0.0105
7,77.3487,0.0254
8,107.3812,0.0257
9,147.4153,0.0297
10,202.4521,0.0403
11,242.4826,0.046
12,283.6603,0.057
13,313.9938,0.0748
14,334.0289,0.0777
15,344.0624,0.0826
16,354.0928,0.0827
17,354.1221,0.0827
18,354.1503,0.0827
19,354.1791,0.0827
20,354.2089,0.0827
21,369.2411,0.0884
22,394.2756,0.0932
23,429.2453,0.1025
24,473.1252,0.1129
25,533.1602,0.1309
26,576.4325,0.1386
27,621.4705,0.151
28,661.3006,0.1559
29,671.3335,0.1559
30,691.2946,0.1605
31,701.3251,0.1631
32,706.3577,0.1632
33,706.3915,0.1632
34,706.4256,0.1632
35,711.458,0.1632
36,731.1773,0.164
37,761.2056,0.1705
38,790.902,0.1764
39,824.6105,0.1776
40,859.6428,0.1825
41,914.3756,0.1842
42,951.4258,0.1882
43,974.8754,0.1927
44,989.9114,0.1955
45,1009.9447,0.1972
46,1029.9785,0.2009
47,1035.0122,0.2047
48,1035.0503,0.2047
49,1035.0891,0.2047
50,1040.1275,0.2048
51,1055.164,0.205
52,1080.1975,0.2105
53,1110.2308,0.2195
54,1140.263,0.2279
55,1179.6996,0.2443
56,1217.4314,0.261
57,1262.4711,0.2781
58,1287.5115,0.2866
59,1312.552,0.29
60,1332.5952,0.2984
61,1351.5667,0.3053
62,1356.604,0.3053
63,1356.6404,0.3053
64,1356.6748,0.3053
65,1366.7071,0.3054
66,1386.7385,0.3055
67,1416.7714,0.3168
68,1441.8064,0.3269
69,1486.8428,0.3305
70,1532.7308,0.337
71,1572.7718,0.3394
72,1627.8132,0.3482
73,1662.9102,0.3598
74,1682.9473,0.36
75,1696.8518,0.36
76,1706.3789,0.3601
77,1706.4141,0.3601
78,1706.4503,0.3601
79,1706.4868,0.3601
80,1711.5235,0.3658
81,1726.5591,0.3789
82,1746.596,0.3825
83,1786.2407,0.3838
84,1828.8597,0.3987
85,1862.2578,0.4119
86,1921.5037,0.4327
87,1975.1275,0.4437
88,2011.7779,0.444
89,2028.72,0.4479
