step,tx_cost,fulfill
1,0.0,0.0
2,137.9591,0.0
3,297.8556,0.0
4,473.32166,0.0
5,614.75964,0.0
6,773.97003,0.0
7,952.77356,0.0
8,1109.8009,0.0
9,1273.1365,0.0
10,1436.2341,0.0
11,1606.3046,0.0
12,1807.0878,0.0
13,1987.3248,0.0
14,2148.4602,0.0
15,2345.4167,0.0
16,2539.383,0.0
17,2711.016,0.0
18,2893.1384,0.005
19,3071.2788,0.0075
20,3232.8618,0.01
21,3404.3271,0.015
22,3577.586,0.0175
23,3738.8652,0.02
24,3914.8352,0.0325
25,4089.2864,0.0575
26,4245.4434,0.085
27,4404.174,0.105
28,4573.673,0.11
29,4747.5625,0.125
30,4926.1646,0.14
31,5109.4653,0.16
32,5282.1436,0.1675
33,5449.8345,0.175
34,5625.573,0.175
35,5796.3223,0.1775
36,5959.2417,0.18
37,6131.1465,0.185
38,6300.2427,0.185
39,6464.8584,0.19
40,6629.34,0.19
41,6788.473,0.1925
42,6941.563,0.195
43,7103.903,0.1975
44,7265.0283,0.2025
45,7419.2705,0.2025
46,7590.737,0.2025
47,7761.08,0.2025
48,7924.2773,0.2025
49,8083.53,0.2125
50,8264.58,0.2225
51,8432.54,0.225
52,8591.3955,0.2275
53,8771.087,0.23
54,8936.175,0.23
55,9098.815,0.23
56,9274.68,0.23
57,9439.293,0.23
58,9609.703,0.2325
59,9779.07,0.235
60,9939.931,0.235
61,10107.897,0.235
62,10283.389,0.235
63,10453.298,0.235
64,10616.959,0.235
65,10774.877,0.235
66,10966.235,0.235
67,11143.584,0.235
68,11327.384,0.235
69,11511.734,0.235
70,11703.56,0.235
71,11877.278,0.235
72,12065.197,0.235
73,12240.648,0.235
74,12429.7295,0.235
75,12607.394,0.235
76,12794.56,0.235
77,12970.609,0.2375
78,13151.964,0.2375
79,13325.305,0.2375
80,13499.248,0.2375
81,13672.119,0.2375
82,13847.658,0.2375
83,14030.846,0.2375
84,14213.416,0.2375
85,14405.402,0.2375
86,14582.693,0.2375
87,14770.445,0.2375
88,14957.234,0.2375
89,15135.787,0.2375
90,15321.548,0.2375
