step,tx_cost,fulfill
1,197.18234,0.0
2,396.30173,0.0
3,601.73865,0.0
4,811.59515,0.0
5,1021.4225,0.0
6,1229.9779,0.0
7,1437.4038,0.0
8,1633.7919,0.05
9,1834.9229,0.05
10,2031.8026,0.05
11,2230.9524,0.075
12,2430.5044,0.075
13,2632.5637,0.075
14,2822.243,0.175
15,2999.5366,0.25
16,3178.6267,0.3
17,3359.9646,0.3
18,3543.5017,0.325
19,3723.1853,0.325
20,3901.436,0.325
21,4079.3508,0.35
22,4255.4595,0.35
23,4439.2173,0.35
24,4630.9204,0.4
25,4818.87,0.45
26,5032.682,0.5
27,5244.7437,0.525
28,5470.958,0.575
29,5699.575,0.575
30,5935.65,0.575
31,6168.777,0.575
32,6394.147,0.575
33,6628.8228,0.6
34,6862.1475,0.625
35,7092.971,0.625
36,7319.7466,0.625
37,7538.382,0.65
38,7757.023,0.7
39,7976.0474,0.75
40,8191.321,0.775
41,8409.34,0.775
42,8629.719,0.775
43,8854.605,0.775
44,9072.75,0.775
45,9298.417,0.775
46,9515.034,0.775
47,9719.648,0.8
48,9926.763,0.8
