step,tx_cost,fulfill
1,0.0,0.0
2,530.4535,0.0
3,959.94037,0.0
4,1359.91,0.0
5,1752.6278,0.0
6,2237.4585,0.0
7,2623.3284,0.0
8,3132.3203,0.0
9,3528.945,0.0
10,3941.8108,0.0
11,4375.1797,0.0
12,4888.452,0.0
13,5313.438,0.0
14,5837.9966,0.0
15,6231.256,0.0
16,6624.5547,0.0
17,7031.378,0.0
18,7484.2856,0.0
19,7852.366,0.0
20,8302.643,0.0
21,8649.046,0.0
22,9031.36,0.0
23,9405.605,0.0
24,9827.571,0.0
25,10185.986,0.0
26,10636.5205,0.0
27,11040.4375,0.0
28,11505.975,0.0
29,11950.834,0.0
30,12431.361,0.0
31,12839.521,0.0
32,13296.298,0.0
33,13758.77,0.0
34,14233.336,0.0
35,14706.825,0.0
36,15197.03,0.0
37,15654.981,0.0
38,16120.841,0.0
39,16582.498,0.0
40,17057.764,0.0
41,17533.174,0.0
42,17996.951,0.0
43,18475.424,0.0
44,18939.674,0.0
45,19393.812,0.0
46,19858.127,0.0
47,20318.83,0.0
48,20760.566,0.0
49,21233.738,0.0
50,21696.432,0.0
51,22160.604,0.0
52,22639.979,0.0
53,23106.402,0.0
54,23539.814,0.00625
55,24004.596,0.0125
56,24459.32,0.025
57,24896.537,0.03125
58,25330.861,0.0375
59,25775.188,0.0375
60,26195.668,0.0375
61,26624.863,0.0625
62,27054.873,0.08125
63,27499.338,0.0875
64,27936.184,0.09375
65,28394.664,0.1
66,28826.88,0.11875
67,29289.773,0.13125
68,29754.725,0.15
69,30221.895,0.1625
70,30698.814,0.1625
71,31183.557,0.1625
72,31671.314,0.16875
73,32141.85,0.18125
74,32630.223,0.1875
75,33117.66,0.2
76,33623.4,0.20625
77,34119.207,0.225
78,34590.285,0.23125
79,35062.81,0.25625
80,35528.562,0.26875
81,35987.105,0.275
82,36457.64,0.2875
83,36927.11,0.3
84,37389.285,0.3125
85,37845.004,0.325
86,38316.254,0.33125
87,38774.48,0.33125
88,39235.24,0.33125
89,39690.863,0.3375
90,40158.2,0.3375
91,40589.88,0.35
92,41067.35,0.35625
93,41509.758,0.3625
94,41961.47,0.3625
95,42383.758,0.3625
96,42817.555,0.3625
97,43216.96,0.375
98,43624.516,0.38125
99,44023.51,0.38125
100,44412.54,0.39375
101,44822.62,0.39375
102,45239.754,0.39375
103,45678.65,0.40625
104,46108.574,0.40625
105,46562.9,0.40625
106,46975.844,0.4125
107,47416.4,0.41875
108,47844.91,0.425
109,48309.723,0.425
110,48741.38,0.43125
111,49198.457,0.4375
112,49634.22,0.4375
113,50078.344,0.4375
114,50516.535,0.4375
115,50983.707,0.44375
116,51427.24,0.45
117,51878.754,0.45
118,52334.094,0.45
119,52763.758,0.45
120,53188.324,0.45
121,53621.605,0.4625
122,54037.176,0.4625
123,54463.477,0.4625
124,54897.902,0.4625
125,55333.41,0.4625
126,55785.766,0.4625
127,56252.406,0.4625
128,56714.61,0.46875
129,57155.625,0.46875
130,57605.926,0.46875
131,58041.113,0.46875
132,58490.055,0.46875
133,58911.16,0.475
134,59342.32,0.475
135,59724.098,0.475
136,60129.39,0.475
137,60491.273,0.475
138,60886.05,0.475
139,61250.863,0.475
140,61640.39,0.475
141,62003.934,0.48125
142,62406.66,0.48125
143,62781.555,0.48125
144,63196.77,0.48125
145,63620.336,0.48125
146,64030.883,0.48125
147,64434.117,0.48125
148,64863.5,0.48125
149,65275.668,0.48125
150,65696.734,0.4875
151,66109.59,0.4875
152,66548.555,0.4875
153,66960.14,0.4875
154,67379.125,0.4875
155,67771.97,0.4875
156,68203.93,0.4875
157,68611.39,0.4875
158,69025.67,0.4875
159,69442.76,0.4875
160,69865.2,0.4875
161,70257.914,0.4875
162,70689.99,0.4875
163,71091.45,0.4875
164,71517.22,0.4875
165,71935.39,0.49375
166,72369.05,0.49375
167,72788.336,0.49375
168,73241.39,0.49375
169,73674.58,0.49375
170,74110.1,0.49375
171,74534.37,0.49375
172,74964.49,0.5
173,75350.39,0.5
174,75742.4,0.5
175,76142.89,0.5
176,76570.38,0.5
177,76955.36,0.5
178,77354.32,0.5
179,77749.8,0.5
180,78155.125,0.5
181,78555.24,0.5
182,78958.016,0.5
183,79347.47,0.5
184,79766.15,0.5
185,80174.0,0.5
186,80582.25,0.5
187,80993.48,0.5
188,81413.71,0.5
189,81817.24,0.5
190,82240.78,0.5
191,82655.65,0.5
192,83095.33,0.5
193,83533.086,0.5
194,83961.805,0.5
195,84373.43,0.5
196,84809.31,0.5
197,85216.266,0.5
198,85646.05,0.5
199,86069.01,0.5
200,86520.9,0.5
201,86955.78,0.5
202,87424.78,0.5
203,87884.33,0.5
204,88352.56,0.5
205,88820.71,0.5
206,89290.164,0.5
207,89754.96,0.5
208,90223.42,0.5
209,90701.17,0.5
210,91178.01,0.5
211,91643.805,0.5
212,92093.36,0.5
213,92532.875,0.5
214,92983.48,0.5
215,93422.65,0.5
216,93840.73,0.5
217,94258.62,0.5
218,94684.99,0.50625
219,95131.22,0.50625
