step,tx_cost,fulfill
1,260.0896,0.0
2,528.5389,0.0
3,795.239,0.0
4,1065.1482,0.0
5,1333.5168,0.0
6,1618.3025,0.0
7,1901.9344,0.0
8,2188.6592,0.0
9,2477.2546,0.025
10,2760.1016,0.075
11,3059.7737,0.075
12,3359.461,0.075
13,3653.8936,0.075
14,3940.2834,0.1
15,4222.784,0.1
16,4505.235,0.1
17,4786.7856,0.1
18,5063.357,0.125
19,5330.273,0.125
20,5590.7583,0.15
21,5848.164,0.15
22,6112.521,0.15
23,6389.2373,0.15
24,6666.9043,0.15
25,6935.0356,0.15
26,7206.2656,0.15
27,7476.132,0.15
28,7744.947,0.15
29,8021.0127,0.15
30,8306.582,0.15
31,8593.463,0.15
32,8874.204,0.2
33,9160.393,0.25
34,9447.943,0.25
35,9738.704,0.275
36,10029.505,0.3
37,10329.9795,0.325
38,10624.655,0.325
39,10914.066,0.4
40,11204.386,0.425
41,11499.868,0.425
42,11788.816,0.45
43,12080.06,0.5
44,12370.0625,0.55
45,12659.351,0.55
46,12962.095,0.575
47,13267.694,0.625
48,13566.745,0.625
49,13876.501,0.625
50,14187.004,0.675
51,14492.089,0.675
52,14809.021,0.7
53,15127.82,0.7
54,15427.96,0.7
55,15728.1,0.7
56,16015.234,0.7
57,16316.628,0.725
58,16597.264,0.75
59,16873.191,0.75
60,17152.803,0.775
61,17427.666,0.775
62,17714.533,0.8
63,18013.402,0.8
