step,tx_cost,fulfill
1,0.0,0.0
2,2192.9995,0.0
3,4200.0225,0.0
4,4925.7715,0.0125
5,6716.2993,0.0625
6,8780.506,0.06875
7,10708.462,0.09375
8,12781.333,0.14375
9,14670.032,0.15
10,15668.548,0.15
11,17675.85,0.1625
12,19656.469,0.175
13,21706.611,0.2
14,23820.264,0.21875
15,25743.137,0.21875
16,27009.568,0.21875
17,28697.742,0.21875
18,30681.285,0.225
19,32714.762,0.25
20,34759.324,0.325
21,36597.586,0.33125
22,38130.465,0.3375
23,39809.387,0.34375
24,41647.734,0.35625
25,43662.754,0.4125
26,45672.887,0.4375
27,47475.88,0.44375
28,49054.832,0.44375
29,50688.875,0.45
30,52480.16,0.45625
31,54308.723,0.48125
32,56141.01,0.54375
33,57969.88,0.55625
34,59650.176,0.56875
35,61335.906,0.575
36,63163.473,0.58125
37,65167.24,0.6125
38,67149.07,0.63125
39,69096.84,0.65
40,70960.75,0.65625
41,72805.11,0.65625
42,74718.586,0.6625
43,76773.87,0.66875
44,78878.54,0.66875
45,80873.89,0.66875
46,82869.28,0.66875
47,84840.516,0.66875
48,86990.914,0.66875
49,89107.75,0.675
50,91242.89,0.68125
51,93342.016,0.68125
52,95336.805,0.6875
53,97444.52,0.69375
54,99537.61,0.69375
55,101556.58,0.69375
56,103471.38,0.7
57,105548.02,0.7
58,107653.59,0.7
59,109662.3,0.7
60,111655.62,0.70625
61,113675.86,0.70625
62,115507.625,0.70625
63,117471.234,0.70625
64,119514.08,0.70625
65,121375.96,0.70625
66,123225.51,0.7125
67,125213.625,0.7125
68,127087.98,0.71875
69,128821.16,0.73125
70,130763.14,0.7375
71,132613.56,0.7375
72,134487.05,0.7375
73,136495.53,0.7375
74,138399.72,0.74375
75,140256.88,0.75
76,142251.77,0.75625
77,144143.28,0.76875
78,146137.06,0.76875
79,147917.47,0.76875
80,149886.3,0.76875
81,151960.48,0.775
82,154073.14,0.78125
83,156052.31,0.7875
84,158021.66,0.7875
85,159935.03,0.7875
86,162003.34,0.7875
87,164179.38,0.7875
88,166273.25,0.79375
89,168342.94,0.79375
90,170381.12,0.79375
91,172426.75,0.79375
92,174652.2,0.79375
93,176862.1,0.79375
94,179045.27,0.8
95,180989.73,0.80625
