step,tx_cost,fulfill
1,291.3335,0.0
2,596.3508,0.0
3,898.224,0.0
4,1190.5635,0.0
5,1483.5249,0.0
6,1779.4022,0.0
7,2084.1858,0.00625
8,2403.2395,0.03125
9,2726.0083,0.04375
10,3052.0647,0.05
11,3390.1084,0.06875
12,3732.3462,0.075
13,4078.9397,0.125
14,4410.1777,0.1875
15,4730.561,0.23125
16,5065.021,0.2375
17,5395.475,0.2375
18,5713.107,0.2625
19,6032.7256,0.28125
20,6355.6206,0.2875
21,6697.7876,0.3
22,7047.6143,0.30625
23,7396.1323,0.31875
24,7746.0405,0.31875
25,8086.1436,0.33125
26,8452.991,0.3625
27,8813.298,0.38125
28,9175.339,0.3875
29,9528.085,0.39375
30,9886.42,0.43125
31,10249.186,0.45
32,10609.912,0.475
33,10974.421,0.5
34,11339.371,0.5125
35,11700.378,0.51875
36,12061.208,0.51875
37,12404.149,0.55
38,12752.054,0.575
39,13090.886,0.6
40,13426.204,0.60625
41,13752.702,0.6375
42,14084.623,0.65
43,14421.148,0.7125
44,14762.343,0.74375
45,15099.282,0.74375
46,15427.757,0.76875
47,15771.641,0.775
48,16106.159,0.78125
49,16462.1,0.7875
50,16822.705,0.8
51,17176.84,0.80625
