step,tx_cost,fulfill
0,0.7179,0.0
1,9.9181,0.0001
2,37.9486,0.0139
3,67.9535,0.0234
4,92.9549,0.0258
5,107.9565,0.0259
6,112.9576,0.0259
7,122.9587,0.0262
8,137.9602,0.0311
9,167.9617,0.0358
10,229.1719,0.0477
11,284.1755,0.057
12,309.1782,0.0641
13,354.1798,0.0786
14,384.1847,0.0898
15,404.1889,0.0903
16,434.204,0.0977
17,484.2776,0.1085
18,524.68,0.1202
19,545.6921,0.121
20,558.2197,0.1211
21,563.2209,0.1213
22,568.222,0.1213
23,583.2232,0.1271
24,619.7223,0.1376
25,650.166,0.1507
26,695.6373,0.1667
27,740.6383,0.1805
28,775.6395,0.185
29,800.6405,0.1893
30,815.4547,0.1901
31,844.2805,0.199
32,891.1948,0.2013
33,936.1992,0.2027
34,964.3748,0.2049
35,964.3757,0.2049
36,979.3766,0.2101
37,1014.3776,0.2227
38,1049.3787,0.2311
39,1089.3799,0.2434
40,1139.3809,0.2578
41,1172.8863,0.2603
42,1197.8872,0.2694
43,1227.8881,0.2787
44,1247.8891,0.281
45,1277.8918,0.2827
46,1307.8929,0.2837
47,1342.8951,0.2855
48,1386.8749,0.298
49,1406.8758,0.2987
50,1421.8768,0.3039
51,1456.8777,0.3128
52,1486.8786,0.316
53,1512.7446,0.317
54,1547.7455,0.3239
55,1587.7466,0.3289
56,1643.5568,0.3353
57,1698.5576,0.3382
58,1733.5585,0.3401
59,1768.6103,0.3424
60,1793.612,0.3505
61,1808.4476,0.3638
62,1840.8785,0.3642
63,1875.8817,0.3649
64,1894.0129,0.365
65,1909.0135,0.3652
66,1919.0147,0.3652
67,1929.0155,0.3676
68,1939.0165,0.3678
69,1964.0177,0.3687
70,2009.0188,0.3693
71,2056.7524,0.3702
72,2115.2549,0.3911
73,2150.2556,0.4038
74,2174.0201,0.4071
75,2184.0217,0.4092
76,2209.0228,0.4108
77,2239.075,0.4146
78,2276.6589,0.4298
79,2291.6596,0.4418
80,2305.4791,0.4429
81,2315.4797,0.4431
82,2320.4803,0.4433
83,2335.481,0.4436
84,2370.4818,0.4487
85,2410.4824,0.4685
86,2465.483,0.4698
87,2520.4836,0.4734
88,2544.3543,0.4739
89,2559.3549,0.4751
