step,tx_cost,fulfill
1,73.10374,0.0
2,141.48988,0.0
3,178.02449,0.0
4,211.79628,0.1
5,246.54633,0.1
6,282.53796,0.1
7,354.71405,0.1
8,422.6465,0.2
9,459.0378,0.2
10,493.2785,0.2
11,532.71484,0.2
12,573.9535,0.3
13,636.2924,0.3
14,692.25635,0.3
15,738.22015,0.3
16,786.1816,0.3
17,829.2352,0.3
18,865.9786,0.3
19,924.4481,0.3
20,973.5284,0.4
21,1006.2123,0.4
22,1032.7578,0.4
23,1054.2751,0.4
24,1074.7919,0.4
25,1132.5532,0.4
26,1185.9436,0.4
27,1203.574,0.4
28,1216.3508,0.4
29,1228.019,0.4
30,1243.7501,0.4
31,1309.1305,0.4
32,1371.123,0.4
33,1382.0721,0.4
34,1391.0721,0.4
35,1401.3137,0.4
36,1414.2152,0.4
37,1471.7557,0.4
38,1519.4667,0.5
39,1530.6329,0.5
40,1544.6329,0.5
41,1558.5746,0.5
42,1572.101,0.6
43,1629.319,0.6
44,1679.1329,0.6
45,1702.5577,0.6
46,1724.5686,0.6
47,1745.9536,0.6
48,1767.4198,0.6
49,1825.2136,0.6
50,1873.7373,0.7
51,1890.4337,0.7
52,1905.6808,0.7
53,1917.455,0.7
54,1926.8444,0.7
55,1981.2056,0.7
56,2033.332,0.8
57,2045.332,0.8
