step,tx_cost,fulfill
1,420.0,0.0
2,854.0,0.0
3,1289.0,0.0
4,1723.0,0.0
5,2156.0,0.0
6,2599.0,0.0
7,3049.0,0.0
8,3509.0,0.0
9,3996.0,0.0
10,4481.0,0.0
11,4951.0,0.0
12,5412.0,0.0125
13,5851.0,0.025
14,6280.0,0.0375
15,6721.0,0.05
16,7161.0,0.05
17,7603.0,0.0625
18,8030.0,0.075
19,8445.0,0.0875
20,8864.0,0.1
21,9273.0,0.1
22,9691.0,0.1
23,10130.0,0.125
24,10583.0,0.125
25,11034.0,0.15
26,11490.0,0.2375
27,11946.0,0.25
28,12410.0,0.2625
29,12896.0,0.2875
30,13379.0,0.325
31,13874.0,0.3875
32,14358.0,0.4375
33,14862.0,0.45
34,15373.0,0.45
35,15893.0,0.4625
36,16407.0,0.5125
37,16910.0,0.55
38,17400.0,0.55
39,17889.0,0.5625
40,18362.0,0.575
41,18834.0,0.575
42,19315.0,0.575
43,19803.0,0.575
44,20300.0,0.5875
45,20801.0,0.6125
46,21296.0,0.625
47,21816.0,0.6375
48,22334.0,0.6375
49,22864.0,0.65
50,23381.0,0.6625
51,23887.0,0.6625
52,24384.0,0.6625
53,24864.0,0.6625
54,25345.0,0.675
55,25812.0,0.7
56,26275.0,0.7125
57,26741.0,0.7125
58,27195.0,0.725
59,27639.0,0.7375
60,28085.0,0.7375
61,28528.0,0.7375
62,28988.0,0.7375
63,29456.0,0.7625
64,29929.0,0.7625
65,30398.0,0.775
66,30868.0,0.775
67,31350.0,0.7875
68,31851.0,0.7875
69,32349.0,0.7875
70,32839.0,0.7875
71,33329.0,0.7875
72,33833.0,0.7875
73,34335.0,0.8
74,34850.0,0.8
