step,tx_cost,fulfill
1,105.35557,0.0
2,192.31667,0.0
3,231.00464,0.0
4,268.05353,0.0
5,304.15894,0.0
6,341.2886,0.0
7,425.96216,0.0
8,497.80658,0.05
9,535.1725,0.125
10,572.34924,0.16875
11,607.8683,0.1875
12,640.1201,0.225
13,698.36224,0.25625
14,741.24384,0.28125
15,762.46344,0.2875
16,779.6947,0.29375
17,796.63934,0.29375
18,814.2836,0.29375
19,851.5625,0.30625
20,883.71967,0.35
21,901.0717,0.3625
22,919.7196,0.3875
23,939.1946,0.39375
24,959.0418,0.4125
25,1005.42206,0.44375
26,1044.8713,0.4625
27,1076.1315,0.475
28,1109.7333,0.475
29,1144.4998,0.475
30,1179.2192,0.48125
31,1239.464,0.50625
32,1284.3966,0.525
33,1313.4304,0.55
34,1340.2843,0.575
35,1366.795,0.6
36,1393.7275,0.61875
37,1446.5878,0.64375
38,1486.1001,0.66875
39,1510.5713,0.675
40,1532.5769,0.675
41,1549.4896,0.675
42,1564.3209,0.675
43,1603.5695,0.6875
44,1638.9414,0.7
45,1659.6583,0.70625
46,1680.3301,0.70625
47,1701.4357,0.7125
48,1723.6208,0.7125
49,1770.2189,0.71875
50,1808.4279,0.725
51,1835.4666,0.73125
52,1861.398,0.73125
53,1886.194,0.73125
54,1909.3992,0.73125
55,1941.3859,0.74375
56,1967.0685,0.74375
57,1989.255,0.74375
58,2011.2244,0.75
59,2033.1575,0.7625
60,2053.85,0.7625
61,2093.7288,0.7625
62,2124.6235,0.7625
63,2148.6355,0.7625
64,2173.7288,0.76875
65,2199.0066,0.76875
66,2223.041,0.775
67,2278.0813,0.79375
68,2323.6108,0.81875
69,2344.627,0.8375
