step,tx_cost,fulfill
1,304.75812,0.0
2,627.0503,0.0
3,945.3051,0.0
4,1256.0421,0.0
5,1565.579,0.0
6,1881.7466,0.0
7,2203.9507,0.025
8,2526.9954,0.05
9,2848.252,0.0625
10,3170.3455,0.075
11,3495.5762,0.075
12,3825.49,0.1
13,4159.744,0.125
14,4470.848,0.1375
15,4785.2695,0.1625
16,5094.7217,0.1625
17,5396.6426,0.1625
18,5691.812,0.1625
19,5981.0034,0.2125
20,6281.5767,0.275
21,6589.7046,0.325
22,6897.833,0.35
23,7211.91,0.35
24,7530.6377,0.3625
25,7850.222,0.3875
26,8162.0195,0.4125
27,8488.101,0.45
28,8818.909,0.45
29,9143.451,0.475
30,9475.456,0.4875
31,9816.212,0.525
32,10158.291,0.55
33,10496.747,0.5625
34,10840.846,0.5625
35,11181.184,0.5625
36,11522.365,0.575
37,11872.654,0.5875
38,12223.208,0.6375
39,12569.849,0.65
40,12904.318,0.65
41,13241.43,0.6625
42,13585.48,0.675
43,13930.724,0.6875
44,14272.074,0.6875
45,14626.669,0.6875
46,14965.521,0.7
47,15313.72,0.7
48,15662.347,0.725
49,16009.747,0.725
50,16352.994,0.725
51,16689.693,0.725
52,17026.55,0.725
53,17357.871,0.7375
54,17681.26,0.75
55,18001.375,0.7625
56,18319.996,0.775
57,18638.453,0.775
58,18956.906,0.775
59,19270.86,0.7875
60,19572.68,0.8
61,19874.648,0.8
