step,tx_cost,fulfill
1,496.0,0.0
2,998.0,0.0
3,1499.0,0.000625
4,2008.0,0.006875
5,2527.0,0.0175
6,3033.0,0.030625
7,3551.0,0.0575
8,4084.0,0.089375
9,4615.0,0.103125
10,5139.0,0.114375
11,5657.0,0.123125
12,6176.0,0.135625
13,6697.0,0.146875
14,7213.0,0.158125
15,7752.0,0.16625
16,8290.0,0.17375
17,8835.0,0.185
18,9379.0,0.200625
19,9925.0,0.229375
20,10475.0,0.27
21,11019.0,0.29625
22,11567.0,0.330625
23,12110.0,0.364375
24,12656.0,0.404375
25,13223.0,0.50875
26,13791.0,0.616875
27,14372.0,0.669375
28,14950.0,0.714375
29,15535.0,0.764375
30,16131.0,0.79125
31,16714.0,0.83625
32,17274.0,0.86625
