step,tx_cost,fulfill
1,0.0,0.0
2,2946.1492,0.07125
3,3298.7952,0.078125
4,5635.446,0.18875
5,6190.8257,0.2075
6,8514.585,0.3125
7,9066.659,0.375
8,11639.607,0.535625
9,12393.422,0.5425
10,14848.297,0.59125
11,15460.867,0.6
12,17848.822,0.6325
13,18539.045,0.65125
14,21040.834,0.769375
15,21850.736,0.7725
16,24113.824,0.825
17,24960.654,0.828125
