step,tx_cost,fulfill
1,0.0,0.0
2,242.987,0.0
3,414.46222,0.0
4,660.6796,0.0
5,854.5066,0.00625
6,1093.0094,0.0125
7,1291.681,0.025
8,1542.7577,0.035
9,1739.8577,0.03625
10,1975.8037,0.03875
11,2192.953,0.0475
12,2428.6877,0.0525
13,2655.8323,0.07125
14,2892.835,0.0925
15,3141.4526,0.10125
16,3372.3745,0.10875
17,3615.6416,0.115
18,3874.7622,0.12
19,4120.453,0.12625
20,4365.8096,0.135
21,4591.5376,0.1375
22,4853.806,0.14
23,5085.6733,0.14375
24,5349.823,0.1525
25,5598.753,0.155
26,5865.1196,0.1725
27,6134.698,0.17875
28,6437.096,0.19375
29,6707.176,0.20375
30,6988.499,0.2225
31,7265.6704,0.255
32,7554.8325,0.28125
33,7832.2173,0.2875
34,8130.615,0.29875
35,8433.513,0.30875
36,8748.822,0.315
37,9057.328,0.3325
38,9377.123,0.35
39,9701.066,0.36125
40,10018.528,0.37125
41,10329.06,0.375
42,10646.252,0.37625
43,10966.053,0.385
44,11286.954,0.395
45,11608.783,0.39875
46,11935.602,0.4025
47,12252.606,0.40875
48,12571.6045,0.41
49,12899.988,0.42375
50,13231.032,0.435
51,13546.294,0.4475
52,13865.455,0.4525
53,14184.538,0.45875
54,14523.481,0.46625
55,14854.355,0.47125
56,15193.158,0.48
57,15544.003,0.4825
58,15880.215,0.48375
59,16218.021,0.48625
60,16555.057,0.48625
61,16897.414,0.48875
62,17245.875,0.49125
63,17591.557,0.49125
64,17929.012,0.49125
65,18271.633,0.49125
66,18644.543,0.49125
67,18983.072,0.49125
68,19344.896,0.49375
69,19678.787,0.49875
70,20036.111,0.5
71,20386.115,0.5
72,20746.172,0.50125
73,21093.49,0.5075
74,21442.879,0.51375
75,21791.336,0.515
76,22132.795,0.51625
77,22467.705,0.5175
78,22798.145,0.52
79,23155.309,0.52125
80,23487.246,0.52625
81,23840.7,0.52625
82,24159.332,0.5275
83,24503.355,0.52875
84,24808.129,0.53
85,25136.979,0.535
86,25445.33,0.53625
87,25774.465,0.53625
88,26077.824,0.5375
89,26413.277,0.54
90,26723.432,0.54
