step,tx_cost,fulfill
1,104.9805,0.0
2,251.11191,0.0
3,442.11813,0.0
4,667.29584,0.0
5,931.9376,0.0
6,1223.699,0.009375
7,1530.7567,0.053125
8,1864.8975,0.17875
9,2212.227,0.258125
10,2578.4543,0.316875
11,2977.167,0.366875
12,3390.4502,0.390625
13,3839.8662,0.450625
14,4269.1567,0.570625
15,4609.1167,0.605
16,4950.208,0.635
17,5290.1514,0.653125
18,5630.9644,0.674375
19,5980.797,0.71625
20,6340.928,0.773125
21,6695.627,0.811875
22,7061.059,0.836875
