step,tx_cost,fulfill
1,243.55907,0.0
2,495.99207,0.0525
3,753.1958,0.07875
4,1010.16364,0.11875
5,1259.6659,0.20125
6,1515.283,0.28
7,1782.3135,0.40125
8,2047.6262,0.52125
9,2310.7075,0.56625
10,2582.5325,0.61875
11,2844.804,0.665
12,3113.1294,0.71375
13,3394.8542,0.795
14,3685.4712,0.82625
15,3978.784,0.83375
