step,tx_cost,fulfill
1,0.0,0.0
2,405.27393,0.0
3,790.44904,0.0
4,899.67114,0.0
5,1292.5867,0.0
6,1656.6228,0.0
7,2057.2375,0.0
8,2464.6873,0.0
9,2815.2065,0.0
10,2957.7974,0.0
11,3337.098,0.0
12,3686.8152,0.0
13,4078.9456,0.0
14,4462.532,0.0
15,4820.2446,0.0
16,5008.119,0.0
17,5381.781,0.0
18,5743.224,0.0
19,6139.6885,0.0
20,6544.033,0.0
21,6929.491,0.0
22,7175.0776,0.0
23,7543.65,0.0
24,7932.3413,0.0
25,8310.633,0.0
26,8701.357,0.0
27,9086.428,0.0
28,9383.421,0.0
29,9751.949,0.0
30,10105.234,0.0
31,10491.579,0.0
32,10882.502,0.0
33,11257.124,0.0
34,11565.26,0.0
35,11917.76,0.0
36,12278.81,0.005
37,12677.822,0.015
38,13086.484,0.015
39,13468.335,0.02
40,13805.883,0.02
41,14152.959,0.02
42,14541.9795,0.025
43,14923.508,0.035
44,15297.046,0.035
45,15657.076,0.04
46,16009.368,0.045
47,16351.021,0.045
48,16713.516,0.045
49,17093.373,0.05
50,17467.201,0.055
51,17817.924,0.055
52,18152.36,0.06
53,18526.068,0.065
54,18893.707,0.075
55,19267.676,0.085
56,19647.27,0.105
57,20027.523,0.105
58,20402.738,0.12
59,20778.158,0.125
60,21155.67,0.13
61,21536.416,0.135
62,21903.668,0.15
63,22262.104,0.16
64,22647.16,0.16
65,23025.91,0.17
66,23378.398,0.18
67,23728.248,0.195
68,24103.166,0.205
69,24447.262,0.21
70,24827.662,0.21
71,25200.943,0.21
72,25548.129,0.22
73,25910.973,0.235
74,26276.64,0.235
75,26659.893,0.235
76,27056.7,0.235
77,27426.832,0.24
78,27786.432,0.245
79,28136.73,0.245
80,28521.932,0.245
81,28899.93,0.25
82,29283.475,0.255
83,29632.037,0.265
84,30006.076,0.275
85,30343.574,0.295
86,30741.508,0.3
87,31149.334,0.31
88,31527.16,0.31
89,31880.258,0.31
90,32247.34,0.31
