step,tx_cost,fulfill
1,0.0,0.0
2,415.656,0.0
3,773.1381,0.0
4,959.7276,0.0
5,1335.8896,0.0
6,1703.3566,0.0
7,2073.3193,0.0
8,2489.7483,0.0
9,2833.8574,0.0
10,3062.9524,0.0
11,3421.6113,0.0
12,3785.165,0.0
13,4116.558,0.0
14,4492.826,0.0
15,4862.123,0.0
16,5111.203,0.0
17,5480.5933,0.0
18,5830.445,0.0
19,6208.3223,0.0
20,6599.5356,0.0
21,6938.7686,0.0
22,7181.4653,0.0
23,7561.704,0.0
24,7916.012,0.0
25,8320.397,0.0
26,8714.738,0.0
27,9096.706,0.0
28,9392.097,0.0
29,9777.729,0.0
30,10155.752,0.0
31,10541.566,0.0
32,10936.842,0.0
33,11318.434,0.0
34,11639.121,0.0
35,12019.658,0.0
36,12398.584,0.0
37,12794.674,0.0
38,13189.306,0.0
39,13560.54,0.0
40,13898.344,0.0
41,14269.044,0.0
42,14647.776,0.0
43,15046.05,0.0
44,15445.156,0.0
45,15834.448,0.0
46,16199.789,0.0
47,16573.94,0.0
48,16948.291,0.0
49,17329.428,0.01
50,17718.365,0.01
51,18126.46,0.01
52,18513.064,0.01
53,18875.71,0.02
54,19260.766,0.03
55,19629.055,0.04
56,20023.682,0.04
57,20405.354,0.04
58,20788.447,0.04
59,21165.21,0.04
60,21532.9,0.05
61,21899.729,0.05
62,22278.857,0.06
63,22662.043,0.06
64,23043.412,0.06
65,23441.94,0.07
66,23809.074,0.07
67,24165.947,0.07
68,24540.176,0.07
69,24932.775,0.07
70,25319.12,0.08
71,25706.643,0.08
72,26070.54,0.09
73,26426.88,0.09
74,26789.793,0.12
75,27146.695,0.12
76,27520.15,0.13
77,27882.924,0.13
78,28241.531,0.13
79,28597.748,0.13
80,28960.639,0.16
81,29318.967,0.16
82,29688.184,0.18
83,30079.842,0.18
84,30463.262,0.18
85,30829.383,0.19
86,31190.707,0.19
87,31588.38,0.19
88,31985.764,0.19
89,32361.906,0.2
90,32737.633,0.2
