step,tx_cost,fulfill
1,37.043243,0.0
2,72.92896,0.0
3,89.90336,0.0
4,103.306274,0.0
5,117.20356,0.0
6,131.46309,0.0
7,185.94118,0.1
8,240.5915,0.1
9,256.9321,0.1
10,269.99783,0.1
11,280.8714,0.1
12,293.30582,0.1
13,334.8333,0.1
14,383.66626,0.1
15,399.25662,0.1
16,414.82727,0.1
17,430.7566,0.1
18,447.89575,0.1
19,494.6545,0.1
20,553.18976,0.3
21,580.8996,0.3
22,609.61957,0.3
23,637.7955,0.3
24,666.4502,0.3
25,719.5157,0.3
26,776.5546,0.5
27,808.49585,0.5
28,842.08386,0.5
29,875.82025,0.5
30,910.42847,0.5
31,958.0855,0.6
32,1004.1762,0.6
33,1033.7384,0.6
34,1059.4996,0.7
35,1083.8861,0.7
36,1109.8981,0.7
37,1148.806,0.7
38,1192.3231,0.7
39,1216.3168,0.7
40,1238.3254,0.7
41,1261.8481,0.7
42,1287.6665,0.7
43,1324.561,0.8
44,1366.0865,0.8
