step,tx_cost,fulfill
1,37.59474,0.0
2,73.250305,0.0
3,91.190895,0.0
4,109.53807,0.0
5,126.713974,0.0
6,142.16496,0.0
7,179.90085,0.0
8,218.22585,0.025
9,238.92142,0.025
10,261.51785,0.0625
11,283.9748,0.0625
12,305.18042,0.0625
13,336.0087,0.0625
14,366.277,0.0625
15,386.8869,0.0625
16,404.60236,0.0625
17,419.8383,0.0625
18,433.31534,0.0625
19,448.21082,0.0625
20,463.49585,0.0625
21,478.84006,0.0625
22,495.71835,0.0625
23,513.97473,0.075
24,533.5108,0.075
25,559.0556,0.075
26,585.78894,0.075
27,604.76764,0.075
28,623.1623,0.075
29,640.19446,0.075
30,657.4899,0.075
31,684.1155,0.0875
32,713.0699,0.15
33,730.9002,0.15
34,745.4026,0.1625
35,757.5812,0.175
36,768.2677,0.2375
37,781.50757,0.2625
38,795.3153,0.2875
39,803.6416,0.2875
40,811.6206,0.2875
41,817.89166,0.2875
42,821.62714,0.2875
43,831.1562,0.3
44,840.60944,0.3125
45,841.72076,0.3125
46,843.23303,0.3125
47,845.4679,0.3125
48,849.6079,0.3125
49,862.33026,0.3125
50,877.0374,0.3375
51,885.071,0.35
52,894.03625,0.35
53,903.5529,0.3625
54,913.9294,0.375
55,931.06384,0.425
56,950.62616,0.4375
57,963.2886,0.4375
58,977.1365,0.4625
59,991.7269,0.5
60,1006.504,0.525
61,1029.7981,0.5875
62,1052.9265,0.625
63,1065.132,0.6375
64,1076.6626,0.6625
65,1086.9586,0.6625
66,1095.8458,0.675
67,1110.2369,0.675
68,1123.569,0.675
69,1131.8296,0.675
70,1139.8799,0.675
71,1148.0493,0.675
72,1155.7129,0.675
73,1168.935,0.675
74,1182.1667,0.675
75,1184.5099,0.675
76,1186.7849,0.675
77,1189.5039,0.675
78,1192.4999,0.675
79,1205.2893,0.7
80,1219.6548,0.7125
81,1222.777,0.7125
82,1226.3945,0.725
83,1231.245,0.725
84,1237.2902,0.725
85,1256.4862,0.725
86,1278.8115,0.725
87,1285.9207,0.725
88,1291.954,0.725
89,1298.0006,0.725
90,1305.0361,0.725
91,1322.4723,0.725
92,1341.1094,0.725
93,1349.6954,0.725
94,1358.1486,0.725
95,1366.2715,0.725
96,1374.1539,0.725
97,1387.7125,0.725
98,1402.5906,0.725
99,1413.008,0.7375
100,1424.0508,0.7375
101,1435.4102,0.75
102,1447.0404,0.7625
103,1460.1765,0.775
104,1473.8865,0.775
105,1486.7737,0.775
106,1499.4098,0.775
107,1511.2075,0.775
108,1523.0381,0.775
109,1537.9044,0.7875
110,1553.6438,0.7875
111,1564.9583,0.7875
112,1576.169,0.7875
113,1587.1414,0.8
114,1598.0383,0.8
