step,tx_cost,fulfill
1,44.197464,0.0
2,88.49709,0.0
3,111.46692,0.0
4,134.37619,0.0
5,157.57921,0.0
6,181.44957,0.0
7,241.47731,0.0
8,296.8763,0.016666666666666666
9,312.5097,0.016666666666666666
10,326.6801,0.025
11,340.6143,0.025
12,354.9748,0.025
13,393.84763,0.058333333333333334
14,432.4409,0.06666666666666667
15,446.93658,0.06666666666666667
16,461.4252,0.075
17,475.0728,0.10833333333333334
18,488.5141,0.125
19,510.86786,0.15
20,531.7615,0.15833333333333333
21,546.2408,0.15833333333333333
22,560.94696,0.15833333333333333
23,575.65497,0.15833333333333333
24,590.5762,0.16666666666666666
25,608.7569,0.16666666666666666
26,626.23206,0.16666666666666666
27,638.65497,0.16666666666666666
28,651.7086,0.16666666666666666
29,665.0916,0.16666666666666666
30,678.76697,0.16666666666666666
31,698.7377,0.175
32,719.915,0.225
33,732.281,0.225
34,744.1141,0.225
35,755.23456,0.23333333333333334
36,766.90436,0.24166666666666667
37,788.7732,0.2833333333333333
38,811.05756,0.2833333333333333
39,821.32996,0.2833333333333333
40,831.61163,0.2916666666666667
41,841.7041,0.3
42,851.15845,0.3
43,872.4588,0.31666666666666665
44,895.3486,0.3416666666666667
45,902.6019,0.35833333333333334
46,910.108,0.36666666666666664
47,917.64307,0.38333333333333336
48,924.93097,0.38333333333333336
49,941.4717,0.4
50,958.67633,0.425
51,963.69476,0.425
52,967.2422,0.425
53,968.86426,0.425
54,970.75116,0.425
55,982.3837,0.45
56,997.4308,0.4666666666666667
57,1002.6144,0.49166666666666664
58,1008.1953,0.5
59,1014.8046,0.5
60,1022.50336,0.5
61,1038.998,0.5083333333333333
62,1055.5234,0.5583333333333333
63,1066.2383,0.5583333333333333
64,1078.727,0.5916666666666667
65,1093.0614,0.5916666666666667
66,1109.2212,0.6083333333333333
67,1132.8508,0.625
68,1159.0297,0.6583333333333333
69,1177.5973,0.6666666666666666
70,1196.0898,0.6916666666666667
71,1213.8254,0.7
72,1230.0151,0.7083333333333334
73,1251.7549,0.7083333333333334
74,1273.1658,0.7083333333333334
75,1287.1553,0.7083333333333334
76,1299.9368,0.7166666666666667
77,1311.2361,0.7166666666666667
78,1320.7074,0.725
79,1331.4835,0.725
80,1340.2395,0.725
81,1345.9325,0.725
82,1351.7794,0.725
83,1358.0902,0.725
84,1364.8003,0.725
85,1377.6842,0.725
86,1392.3837,0.725
87,1399.593,0.725
88,1406.6818,0.725
89,1413.267,0.725
90,1418.8434,0.725
91,1434.1066,0.725
92,1450.4895,0.7333333333333333
93,1459.024,0.7333333333333333
94,1469.1217,0.7333333333333333
95,1480.2203,0.7333333333333333
96,1491.6788,0.7333333333333333
97,1512.6505,0.7333333333333333
98,1534.3129,0.7416666666666667
99,1543.4357,0.7416666666666667
100,1552.5354,0.7416666666666667
101,1562.9823,0.7416666666666667
102,1574.4088,0.7416666666666667
103,1592.8038,0.7416666666666667
104,1612.066,0.7666666666666667
105,1624.2155,0.7666666666666667
106,1635.5273,0.7666666666666667
107,1645.778,0.7666666666666667
108,1655.7134,0.7666666666666667
109,1668.7651,0.775
110,1680.9875,0.775
111,1692.2098,0.775
112,1702.9974,0.7833333333333333
113,1714.0597,0.8
114,1725.3649,0.8
