Iteration,Reward,Cost_Rate,Lambda,Tx_Cost,Comp_Time
58,-4418.0664,0.07600000000000001,9.928182459450609,1432.9504,59.552749999999996
59,-4411.0664,0.07700000000000001,9.92695245945061,1432.888,59.656000000000006
60,-4409.0664,0.07350000000000002,9.925687459450609,1435.2194,59.516500000000015
61,-4403.067,0.07375000000000001,9.92442495945061,1435.342,59.33575
62,-4394.067,0.07700000000000001,9.92319495945061,1435.0741,59.299749999999996
63,-4391.0674,0.07650000000000001,9.92195995945061,1436.7039,59.463
64,-4387.0674,0.07675,9.92072745945061,1438.4865,59.43874999999999
65,-4385.0684,0.07725,9.91949995945061,1439.2917,59.393
66,-4382.0684,0.07475000000000001,9.91824745945061,1440.4034,59.100249999999996
67,-4378.0684,0.07225000000000001,9.91696995945061,1441.4666,58.781749999999995
68,-4370.0684,0.07125000000000001,9.91568245945061,1440.0557,58.63075
69,-4367.0684,0.07200000000000001,9.91440245945061,1440.6993,58.69349999999999
70,-4359.069,0.07300000000000001,9.91313245945061,1438.8025,58.69925
71,-4353.069,0.07125000000000001,9.91184495945061,1436.8109,58.560500000000005
72,-4347.069,0.07075000000000001,9.91055245945061,1435.1672,58.595250000000014
73,-4345.069,0.07100000000000001,9.909262459450611,1434.7922,58.404250000000005
74,-4342.069,0.07175,9.90797995945061,1433.9045,58.376500000000014
75,-4337.0684,0.07125000000000001,9.90669245945061,1432.1567,58.088250000000016
76,-4334.069,0.07075000000000001,9.90539995945061,1431.737,58.00374999999999
77,-4335.069,0.0715,9.904114959450611,1432.3419,57.918499999999995
78,-4333.069,0.07125000000000001,9.902827459450611,1431.8473,57.8325
79,-4336.069,0.07300000000000001,9.901557459450611,1433.482,57.94125
80,-4334.069,0.07150000000000001,9.900272459450612,1433.4661,57.997749999999996
81,-4340.069,0.07150000000000001,9.898987459450613,1436.1819,58.052249999999994
82,-4337.069,0.07150000000000001,9.897702459450613,1435.2455,57.916000000000004
83,-4338.069,0.07025,9.896404959450614,1435.772,57.89225
84,-4335.069,0.068,9.895084959450614,1434.9617,57.61975
85,-4337.069,0.069,9.893774959450614,1436.1132,57.688999999999986
86,-4340.069,0.06850000000000002,9.892459959450614,1438.0397,57.544000000000004
87,-4338.069,0.06800000000000002,9.891139959450614,1437.4282,57.3775
88,-4340.069,0.06575,9.889797459450614,1438.4268,57.281749999999995
89,-4341.069,0.061250000000000006,9.888409959450614,1438.8683,57.02025
90,-4338.069,0.06225000000000001,9.887032459450614,1438.2217,56.923500000000004
91,-4339.069,0.06325,9.885664959450613,1439.5513,57.054
92,-4340.069,0.0635,9.884299959450614,1440.8655,57.13675
93,-4343.0693,0.06200000000000001,9.882919959450614,1442.434,57.12174999999999
94,-4341.0693,0.06250000000000001,9.881544959450615,1442.7734,57.279500000000006
95,-4343.0693,0.06375,9.880182459450614,1444.2338,57.154999999999994
96,-4344.0693,0.063,9.878812459450614,1445.6222,56.975500000000004
97,-4343.0693,0.06375,9.877449959450614,1446.0844,56.98725
98,-4341.0693,0.0655,9.876104959450613,1446.0956,57.087999999999994
99,-4338.0693,0.06675,9.874772459450613,1446.5797,57.057750000000006
100,-4338.0693,0.06475000000000002,9.873419959450613,1447.4622,56.92925000000001
101,-4337.07,0.06450000000000002,9.872064959450613,1448.9397,56.918499999999995
102,-4329.07,0.06775,9.870742459450613,1446.788,57.11825000000001
103,-4326.0703,0.0665,9.869407459450613,1446.3857,57.15825000000001
104,-4324.071,0.0685,9.868092459450613,1446.2751,57.26499999999999
105,-4327.071,0.06574999999999999,9.866749959450614,1447.5392,57.137249999999995
106,-4328.0703,0.064,9.865389959450614,1447.9517,56.97999999999999
107,-4332.0703,0.067,9.864059959450614,1449.4595,57.11549999999999
108,-4332.071,0.06725,9.862732459450614,1449.6328,57.0545
109,-4333.071,0.06525,9.861384959450614,1450.5244,56.919500000000006
110,-4333.071,0.065,9.860034959450614,1450.8772,56.78525
111,-4338.071,0.06575,9.858692459450614,1452.9585,56.659000000000006
112,-4338.071,0.065,9.857342459450614,1452.9314,56.54749999999999
113,-4337.071,0.0695,9.856037459450613,1452.6683,56.92675
114,-4337.071,0.0735,9.854772459450613,1452.4056,57.06500000000001
115,-4340.0703,0.07375,9.853509959450614,1453.8035,57.10900000000001
116,-4341.071,0.0755,9.852264959450613,1454.3712,57.29625000000001
117,-4343.071,0.076,9.851024959450614,1455.7024,57.284
118,-4343.071,0.07525,9.849777459450614,1455.6711,57.18825000000001
119,-4344.071,0.078,9.848557459450614,1456.4128,57.29925000000002
120,-4344.071,0.0785,9.847342459450614,1456.6943,57.35025
121,-4341.071,0.08025,9.846144959450614,1455.3616,57.240500000000004
122,-4342.071,0.081,9.844954959450614,1455.879,57.371500000000005
123,-4344.071,0.08400000000000002,9.843794959450614,1455.9595,57.728249999999996
124,-4345.07,0.08450000000000003,9.842639959450613,1456.2053,57.87750000000001
125,-4346.07,0.08300000000000002,9.841469959450613,1456.7549,57.81350000000001
126,-4349.07,0.08300000000000002,9.840299959450613,1457.7454,57.85125
127,-4351.07,0.08475000000000002,9.839147459450613,1458.4907,58.245
128,-4354.07,0.08475000000000002,9.837994959450613,1459.2283,58.357749999999996
129,-4360.07,0.084,9.836834959450613,1461.6947,58.432249999999996
130,-4364.07,0.083,9.835664959450613,1463.183,58.43924999999999
131,-4365.07,0.08175,9.834482459450612,1463.7356,58.279
132,-4367.07,0.08225000000000002,9.833304959450611,1464.9911,58.366249999999994
133,-4363.0703,0.08449999999999999,9.83214995945061,1464.4677,58.647
134,-4360.0703,0.084,9.83098995945061,1463.9064,58.5735
135,-4361.071,0.08250000000000002,9.82981495945061,1465.0017,58.54999999999999
136,-4361.071,0.08475000000000002,9.82866245945061,1465.9448,58.68775000000001
137,-4366.071,0.08525,9.82751495945061,1468.8264,58.922250000000005
138,-4366.071,0.08225000000000002,9.82633745945061,1469.7488,58.77825
139,-4362.071,0.08350000000000002,9.82517245945061,1469.5887,58.99499999999999
140,-4365.071,0.08225000000000002,9.823994959450609,1471.8756,58.91174999999999
141,-4365.071,0.081,9.82280495945061,1473.0238,58.8525
142,-4371.071,0.08075000000000002,9.82161245945061,1476.4742,58.93900000000001
143,-4371.0713,0.07900000000000001,9.820402459450609,1477.533,58.843
144,-4371.0713,0.08175000000000003,9.819219959450608,1478.6864,59.023999999999994
145,-4374.0713,0.07950000000000002,9.818014959450608,1480.8583,58.96625
146,-4378.0713,0.07800000000000001,9.816794959450608,1482.8398,58.88199999999999
147,-4381.0713,0.07650000000000001,9.815559959450608,1484.9224,58.736999999999995
148,-4382.0713,0.07600000000000001,9.814319959450609,1485.9111,58.660250000000005
149,-4387.072,0.077,9.81308995945061,1488.4719,58.68600000000001
150,-4385.072,0.07250000000000001,9.81181495945061,1488.5636,58.57175
151,-4387.072,0.07225000000000001,9.81053745945061,1490.0529,58.55275
152,-4388.072,0.07375,9.80927495945061,1490.5815,58.48400000000001
153,-4386.072,0.07549999999999998,9.808029959450609,1490.5442,58.574
154,-4386.072,0.0755,9.806784959450608,1491.3153,58.5655
155,-4389.072,0.07749999999999999,9.805559959450608,1493.568,58.4955
156,-4382.0723,0.07775,9.804337459450608,1491.9211,58.29675
157,-4380.0723,0.08025,9.803139959450608,1492.1715,58.34725
158,-4382.0723,0.08025,9.801942459450608,1493.4514,58.346
159,-4387.0723,0.07800000000000001,9.800722459450608,1496.356,58.2725
160,-4386.0723,0.07825,9.799504959450609,1496.9645,58.165749999999996
161,-4388.0723,0.07700000000000001,9.798274959450609,1498.4169,58.12724999999998
162,-4387.0723,0.07825,9.79705745945061,1499.4243,58.28224999999998
163,-4385.0723,0.07675000000000001,9.79582495945061,1499.4075,58.12025
164,-4382.0723,0.07775,9.794602459450608,1498.9503,58.19349999999999
165,-4375.0728,0.08024999999999999,9.793404959450609,1497.0328,58.25649999999999
166,-4374.073,0.08,9.792204959450608,1497.7767,58.23975
167,-4374.073,0.07750000000000001,9.790979959450608,1498.8003,57.96525000000001
168,-4370.073,0.07725,9.789752459450607,1497.6375,58.101000000000006
169,-4367.073,0.07700000000000001,9.788522459450608,1497.504,57.99075
170,-4364.073,0.07775,9.787299959450607,1496.8483,57.87775
171,-4366.073,0.07875000000000001,9.786087459450608,1497.8617,58.02099999999999
172,-4365.073,0.07825000000000001,9.784869959450608,1497.9507,57.86325
173,-4359.073,0.07949999999999999,9.783664959450608,1495.8376,57.981
174,-4356.073,0.079,9.782454959450607,1494.8656,57.8605
175,-4359.073,0.077,9.781224959450608,1496.4531,57.78875
176,-4359.073,0.07475,9.779972459450608,1496.7632,57.846500000000006
177,-4362.0737,0.07425000000000001,9.778714959450609,1498.491,57.66475
178,-4363.0737,0.07425000000000001,9.77745745945061,1499.1003,57.60200000000002
179,-4360.0737,0.07350000000000001,9.776192459450609,1497.9167,57.59575000000001
180,-4357.0737,0.07175000000000001,9.774909959450609,1496.5513,57.54550000000001
181,-4358.0737,0.07125000000000001,9.773622459450609,1496.5919,57.444
182,-4359.0737,0.07350000000000001,9.772357459450609,1496.6708,57.6465
183,-4365.073,0.07175000000000001,9.771074959450608,1498.3525,57.5375
184,-4368.073,0.07350000000000001,9.769809959450608,1499.48,57.6825
185,-4370.073,0.07425000000000001,9.768552459450609,1499.7745,57.855250000000005
186,-4366.073,0.07425000000000001,9.76729495945061,1497.7308,57.79375000000001
187,-4366.073,0.0775,9.76606995945061,1497.2238,58.120999999999995
188,-4368.073,0.07725,9.764842459450609,1497.8774,58.153499999999994
189,-4369.073,0.07875000000000001,9.76362995945061,1497.7805,58.28575000000001
190,-4372.073,0.07875000000000001,9.76241745945061,1498.5056,58.28250000000002
191,-4379.073,0.07925,9.76120995945061,1501.0568,58.499
192,-4382.073,0.07950000000000002,9.76000495945061,1502.107,58.41299999999999
193,-4384.073,0.0795,9.75879995945061,1502.8895,58.51075
194,-4383.073,0.08250000000000002,9.75762495945061,1502.6177,58.6525
195,-4384.073,0.084,9.756464959450609,1503.3617,58.795
196,-4384.073,0.08475000000000003,9.755312459450609,1503.2303,58.645
197,-4384.073,0.08200000000000002,9.75413245945061,1502.8319,58.56300000000001
198,-4384.073,0.08125000000000002,9.752944959450609,1502.2891,58.48725
199,-4381.0728,0.083,9.751774959450609,1500.9822,58.440999999999995
200,-4383.0728,0.08275,9.75060245945061,1501.5977,58.647749999999995
201,-4383.0728,0.08175000000000003,9.74941995945061,1501.5797,58.560249999999996
202,-4377.0728,0.0845,9.748264959450609,1499.2208,58.591499999999996
203,-4377.073,0.08575,9.747122459450608,1499.2025,58.81325000000001
204,-4373.073,0.08700000000000001,9.745992459450608,1497.9259,58.90675
205,-4375.073,0.08725,9.744864959450608,1498.8191,58.9105
206,-4376.073,0.08600000000000002,9.743724959450608,1499.2964,58.68225000000001
207,-4381.073,0.08700000000000002,9.742594959450608,1501.7382,58.7225
208,-4384.073,0.08575000000000003,9.741452459450608,1503.5001,58.8385
209,-4387.073,0.08525000000000002,9.740304959450608,1505.1603,58.83199999999999
210,-4385.073,0.08575,9.739162459450608,1504.6758,58.961749999999995
211,-4385.073,0.08325000000000003,9.737994959450608,1504.9226,58.83949999999999
212,-4382.073,0.08375000000000002,9.736832459450609,1504.3417,58.86125000000001
213,-4383.073,0.08275000000000005,9.73565995945061,1504.8187,58.89525
214,-4380.073,0.08225000000000003,9.734482459450609,1504.5128,58.87874999999998
215,-4380.073,0.08000000000000002,9.733282459450608,1505.0312,58.626999999999995
216,-4378.073,0.08125000000000002,9.732094959450608,1504.4203,58.62474999999999
217,-4374.073,0.07850000000000001,9.730879959450608,1503.2249,58.43025000000001
218,-4371.073,0.0795,9.729674959450607,1501.601,58.2195
219,-4370.073,0.08200000000000002,9.728494959450607,1501.2543,58.3195
220,-4372.073,0.08025,9.727297459450607,1501.4932,58.18625
221,-4373.073,0.07950000000000002,9.726092459450607,1501.1647,58.2605
222,-4377.0728,0.07850000000000003,9.724877459450607,1502.3319,58.1275
223,-4377.0728,0.07800000000000001,9.723657459450607,1501.7379,58.05075
224,-4377.0728,0.08,9.722457459450606,1501.4209,58.107
225,-4379.0728,0.0795,9.721252459450605,1502.2471,58.12999999999999
226,-4382.073,0.07825,9.720034959450606,1503.5876,58.19974999999999
227,-4384.073,0.07850000000000001,9.718819959450606,1504.4152,58.353749999999984
228,-4382.073,0.07850000000000001,9.717604959450606,1503.9078,58.35074999999999
229,-4387.073,0.07550000000000001,9.716359959450605,1506.264,58.507
230,-4394.073,0.07625,9.715122459450605,1509.0245,58.59349999999999
231,-4391.073,0.07525000000000001,9.713874959450605,1508.1511,58.5275
232,-4392.073,0.07675000000000001,9.712642459450604,1508.3427,58.648999999999994
233,-4397.073,0.07625000000000001,9.711404959450604,1510.259,58.73550000000001
234,-4395.073,0.0805,9.710209959450605,1509.3678,59.05074999999999
235,-4396.073,0.07750000000000001,9.708984959450605,1509.8445,58.636
236,-4393.073,0.07450000000000001,9.707729959450605,1508.79,58.406000000000006
237,-4392.073,0.07400000000000001,9.706469959450605,1508.8689,58.39725000000001
238,-4391.073,0.07250000000000001,9.705194959450605,1508.9916,58.241499999999995
239,-4393.073,0.07225000000000001,9.703917459450604,1510.0509,58.29375
240,-4394.073,0.07200000000000001,9.702637459450605,1510.7944,58.26925
241,-4394.073,0.07475000000000001,9.701384959450605,1511.2953,58.306000000000004
242,-4394.073,0.07600000000000003,9.700144959450606,1511.7327,58.51175
243,-4393.073,0.07550000000000001,9.698899959450605,1511.1597,58.414750000000005
244,-4393.073,0.07525,9.697652459450605,1511.555,58.36575
245,-4394.073,0.07525,9.696404959450605,1512.6034,58.29775000000001
246,-4394.073,0.07125000000000002,9.695117459450605,1513.2167,58.162499999999994
247,-4394.073,0.06975,9.693814959450606,1513.9291,58.14375000000002
248,-4397.073,0.07075000000000001,9.692522459450606,1515.6809,58.14200000000001
249,-4394.073,0.07100000000000001,9.691232459450607,1515.0203,58.24849999999999
250,-4394.073,0.07150000000000001,9.689947459450607,1515.468,58.30075
251,-4396.073,0.07050000000000002,9.688652459450607,1516.7351,58.3345
252,-4394.073,0.0695,9.687347459450606,1516.7952,58.18900000000001
253,-4393.0737,0.06875,9.686034959450607,1516.8488,58.17325000000001
254,-4393.0737,0.069,9.684724959450607,1517.5859,58.2025
255,-4391.0737,0.07000000000000002,9.683424959450607,1517.4938,58.22475
256,-4387.0737,0.07200000000000002,9.682144959450607,1516.4167,58.18599999999999
257,-4384.0737,0.07325000000000002,9.680877459450606,1516.0472,58.0135
258,-4385.0737,0.07275000000000002,9.679604959450606,1517.2211,58.02025
259,-4384.0737,0.07250000000000001,9.678329959450606,1517.8828,58.089000000000006
260,-4383.0737,0.07250000000000002,9.677054959450606,1518.1626,57.94925
261,-4385.074,0.06925000000000002,9.675747459450607,1520.0692,57.787000000000006
262,-4385.074,0.07025,9.674449959450607,1521.1182,57.973499999999994
263,-4382.074,0.07200000000000001,9.673169959450608,1520.4385,58.227
264,-4381.074,0.07300000000000001,9.671899959450608,1521.2166,58.18350000000002
265,-4380.0747,0.07525,9.670652459450608,1521.8208,58.2385
266,-4378.075,0.07425,9.669394959450608,1521.9762,58.103249999999996
267,-4378.075,0.07400000000000001,9.668134959450608,1522.7744,58.07150000000001
268,-4377.0757,0.07050000000000002,9.666839959450607,1523.3356,57.78725
269,-4377.075,0.07,9.665539959450607,1523.8947,57.84825
270,-4380.075,0.07175000000000001,9.664257459450607,1525.866,57.925250000000005
271,-4381.0757,0.07500000000000001,9.663007459450606,1527.1016,58.18874999999999
272,-4379.0757,0.0755,9.661762459450605,1526.7009,58.23124999999999
273,-4379.0757,0.07825,9.660544959450606,1527.5297,58.504499999999986
274,-4382.0757,0.07725,9.659317459450605,1529.3536,58.402
275,-4382.0757,0.07550000000000001,9.658072459450604,1529.9144,58.396499999999996
276,-4382.0757,0.074,9.656812459450604,1530.6718,58.29199999999999
277,-4381.0757,0.07425000000000001,9.655554959450605,1530.9308,58.327250000000014
278,-4380.076,0.07425,9.654297459450605,1531.3682,58.2225
279,-4379.076,0.0765,9.653062459450606,1532.1797,58.26200000000001
280,-4377.0767,0.078,9.651842459450606,1532.5713,58.30325
281,-4376.0767,0.07775,9.650619959450605,1532.7432,58.287749999999996
282,-4374.076,0.0815,9.649434959450605,1532.8406,58.42099999999999
283,-4375.0767,0.08049999999999999,9.648239959450606,1533.8464,58.37325
284,-4379.077,0.07824999999999999,9.647022459450607,1536.0336,58.24825
285,-4374.0767,0.08125,9.645834959450607,1534.6558,58.20000000000001
286,-4375.0776,0.08374999999999998,9.644672459450607,1535.4923,58.3195
287,-4374.0776,0.0845,9.643517459450607,1535.947,58.2095
288,-4366.0776,0.08575,9.642374959450606,1533.7578,58.342250000000014
289,-4359.0776,0.085,9.641224959450605,1531.8082,58.1455
290,-4361.0776,0.08524999999999999,9.640077459450605,1533.2858,58.02999999999998
291,-4357.078,0.08475000000000002,9.638924959450605,1532.4047,57.809749999999994
292,-4361.078,0.08375,9.637762459450606,1534.379,57.815250000000006
293,-4357.0776,0.08575000000000003,9.636619959450606,1533.1754,58.04975
294,-4356.078,0.08400000000000002,9.635459959450605,1533.4664,57.84425
295,-4356.078,0.08425,9.634302459450605,1533.7963,58.01849999999999
296,-4357.0776,0.08075000000000002,9.633109959450605,1534.6267,57.66325000000002
297,-4358.0776,0.07975,9.631907459450606,1535.4279,57.5775
298,-4356.078,0.07775000000000001,9.630684959450605,1535.5713,57.36375000000001
299,-4357.078,0.07775,9.629462459450604,1536.4148,57.3755
