step,tx_cost,fulfill
1,15.169812,0.0
2,24.820978,0.0
3,30.99704,0.0
4,36.585407,0.0
5,42.66307,0.0
6,49.153374,0.0
7,63.873535,0.0
8,71.96688,0.0
9,78.857796,0.0
10,86.45384,0.0
11,93.73659,0.0
12,100.42081,0.0
13,113.04727,0.0
14,121.476654,0.0
15,130.55565,0.0
16,139.76927,0.0
17,148.8377,0.0
18,158.03456,0.0
19,169.58652,0.0
20,177.99551,0.0
21,184.88332,0.0
22,191.4163,0.0
23,197.35799,0.0
24,202.65344,0.0
25,206.86319,0.0
26,210.68376,0.0
27,213.96309,0.0
28,216.82452,0.0
29,219.13599,0.0
30,220.87006,0.0
31,224.28108,0.0
32,225.23273,0.0
33,226.09824,0.0
34,226.7406,0.0
35,227.06317,0.0
36,227.06317,0.0
37,227.06317,0.0
38,227.06317,0.0
39,227.06317,0.0
40,227.06317,0.0
41,227.06317,0.0
42,227.06317,0.0
43,228.14145,0.0
44,228.94673,0.0
45,230.0337,0.00625
46,231.2243,0.0125
47,232.76242,0.01875
48,234.69695,0.03125
49,239.0313,0.03125
50,241.72986,0.03125
51,244.78596,0.04375
52,247.89255,0.04375
53,251.37851,0.04375
54,254.97966,0.04375
55,263.2109,0.05625
56,266.3033,0.0625
57,269.3014,0.06875
58,272.157,0.06875
59,274.6485,0.06875
60,276.6433,0.075
61,283.63242,0.075
62,284.43985,0.075
63,285.0107,0.075
64,285.14273,0.075
65,285.14273,0.075
66,285.14273,0.075
67,287.53586,0.075
68,288.43164,0.075
69,289.88556,0.075
70,291.69357,0.075
71,293.6484,0.075
72,295.56488,0.075
73,297.8029,0.075
74,299.20776,0.075
75,300.17368,0.075
76,300.57065,0.075
77,300.57065,0.075
78,300.57065,0.075
79,300.57065,0.075
80,300.85312,0.075
81,301.71988,0.075
82,303.04355,0.075
83,304.6612,0.075
84,306.4017,0.075
85,309.3309,0.075
86,310.79254,0.075
87,311.9495,0.075
88,312.49847,0.075
89,313.0389,0.075
90,313.97302,0.075
91,318.86865,0.08125
92,321.84622,0.08125
93,325.90564,0.08125
94,330.63443,0.08125
95,335.9794,0.0875
96,341.80576,0.0875
97,350.33868,0.09375
98,356.10248,0.1
99,361.63187,0.1125
100,367.2102,0.11875
101,372.5643,0.125
102,377.92593,0.125
103,382.83517,0.125
104,386.85645,0.125
105,390.5298,0.125
106,393.54922,0.125
107,395.64154,0.125
108,397.10132,0.125
109,399.03186,0.125
110,400.02347,0.125
111,400.6431,0.125
112,400.96588,0.125
113,401.2049,0.125
114,401.39252,0.125
115,401.7023,0.125
116,401.7023,0.125
117,401.7023,0.125
118,401.7023,0.125
119,401.7038,0.125
120,402.08414,0.125
121,403.38086,0.125
122,404.07135,0.125
123,404.9662,0.125
124,406.211,0.125
125,407.6682,0.125
126,409.47064,0.125
127,412.72296,0.125
128,414.99866,0.125
129,418.16708,0.125
130,422.36908,0.125
131,427.4133,0.125
132,432.87305,0.125
133,441.4839,0.125
134,447.39194,0.125
135,452.93765,0.1375
136,457.56924,0.1375
137,461.74765,0.1375
138,465.4058,0.1375
139,472.6496,0.14375
140,474.72632,0.14375
141,475.35178,0.14375
142,475.35178,0.14375
143,475.6532,0.14375
144,476.65564,0.14375
145,480.4664,0.14375
146,482.46515,0.14375
147,484.65015,0.14375
148,486.79977,0.14375
149,488.7164,0.14375
150,490.20044,0.14375
151,491.48523,0.14375
152,491.63477,0.14375
153,491.63477,0.14375
154,491.63477,0.14375
155,491.63477,0.14375
156,491.63477,0.14375
157,491.78723,0.14375
158,492.27136,0.14375
159,492.95956,0.14375
160,493.70288,0.14375
161,494.57535,0.14375
162,495.6139,0.14375
163,497.7388,0.14375
164,498.9402,0.14375
165,500.4715,0.14375
166,502.3143,0.14375
167,504.1798,0.14375
168,505.7576,0.14375
169,510.20566,0.14375
170,510.67636,0.14375
171,510.8455,0.14375
172,511.33078,0.14375
173,512.10693,0.14375
174,513.02637,0.14375
175,520.94214,0.15625
176,522.8417,0.15625
177,525.37524,0.15625
178,528.1661,0.1625
179,531.2186,0.1625
180,534.2569,0.1625
181,538.5388,0.175
182,541.62836,0.175
183,544.2794,0.175
184,547.27545,0.175
185,550.51514,0.175
186,553.5457,0.175
187,556.7219,0.175
188,559.64044,0.175
189,562.11316,0.175
190,564.23016,0.175
191,565.7563,0.175
192,566.4878,0.175
193,566.52765,0.175
194,566.52765,0.175
195,566.52765,0.175
196,566.52765,0.175
197,566.66095,0.175
198,566.817,0.175
199,568.2986,0.1875
200,568.99243,0.1875
201,570.1696,0.1875
202,571.651,0.1875
203,573.2622,0.1875
204,575.2772,0.1875
205,577.9719,0.1875
206,580.4253,0.1875
207,582.7365,0.1875
208,585.9254,0.1875
209,590.1846,0.1875
210,595.5261,0.1875
211,602.44965,0.1875
212,610.1757,0.1875
213,618.3997,0.19375
214,626.66675,0.19375
215,634.6087,0.20625
216,641.5217,0.20625
217,648.2853,0.20625
218,652.39844,0.20625
219,655.8577,0.20625
220,658.5306,0.20625
221,660.4929,0.20625
222,661.8562,0.20625
223,665.1102,0.20625
224,665.3955,0.20625
225,665.4023,0.20625
226,665.4023,0.20625
227,665.4023,0.20625
228,665.4023,0.20625
229,666.365,0.20625
230,666.365,0.20625
231,666.365,0.20625
232,666.365,0.20625
233,666.365,0.20625
234,666.365,0.20625
235,666.365,0.20625
236,666.365,0.20625
237,666.7932,0.20625
238,667.7761,0.20625
239,669.20917,0.2125
240,670.9532,0.2125
241,674.02856,0.2125
242,675.8869,0.21875
243,677.5199,0.21875
244,678.7346,0.225
245,679.3388,0.225
246,679.3388,0.225
247,683.0911,0.225
248,683.4848,0.225
249,684.0162,0.225
250,684.525,0.225
251,684.86584,0.225
252,685.19525,0.225
253,692.8493,0.23125
254,693.70483,0.23125
255,694.60614,0.23125
256,695.58,0.23125
257,696.8546,0.23125
258,698.2073,0.23125
259,701.80963,0.23125
260,704.32916,0.23125
261,707.46173,0.23125
262,711.0972,0.23125
263,714.9533,0.23125
264,718.5418,0.23125
265,721.55334,0.23125
266,724.1211,0.23125
267,725.9158,0.23125
268,726.6841,0.23125
269,726.6841,0.23125
270,726.6841,0.23125
271,726.6841,0.23125
272,726.6841,0.23125
273,726.6841,0.23125
274,726.6841,0.23125
275,726.6841,0.23125
276,727.0555,0.23125
277,728.4592,0.23125
278,729.5241,0.23125
279,730.6751,0.23125
280,732.20435,0.23125
281,734.0994,0.23125
282,736.06946,0.23125
283,739.7712,0.23125
284,741.9546,0.23125
285,744.9988,0.23125
286,749.2267,0.23125
287,754.2187,0.2375
288,760.0755,0.2375
289,766.28845,0.2375
290,772.9945,0.24375
291,779.8093,0.25
292,786.67786,0.25
293,793.5925,0.25
294,799.97266,0.25
295,807.08276,0.25
296,811.96436,0.2625
297,815.4515,0.2625
298,817.87646,0.2625
299,819.53076,0.2625
300,820.40717,0.2625
