step,tx_cost,fulfill
1,27.609715,0.0
2,44.298695,0.0
3,50.32788,0.0
4,55.96878,0.0
5,60.550583,0.0
6,64.73475,0.0
7,77.96744,0.0
8,82.79068,0.0
9,85.59091,0.0
10,87.797165,0.0
11,89.49654,0.0
12,90.72368,0.0
13,95.67647,0.0
14,95.67647,0.0
15,95.67647,0.0
16,95.67647,0.0
17,95.67647,0.0
18,95.67647,0.0
19,96.10156,0.0
20,96.10156,0.0
21,96.536255,0.0
22,98.18274,0.0
23,100.92514,0.0
24,104.355835,0.0
25,108.15459,0.0
26,112.92901,0.0
27,118.14672,0.0
28,123.46454,0.0
29,130.4782,0.0
30,138.79698,0.0
31,148.17778,0.0
32,157.56343,0.0
33,166.98509,0.0
34,176.20198,0.0
35,184.88284,0.0
36,192.91962,0.0
37,200.5426,0.0
38,207.72353,0.0
39,214.34836,0.025
40,220.41106,0.025
41,225.38864,0.05
42,229.2996,0.05
43,231.64429,0.05
44,233.02245,0.05
45,234.43822,0.05
46,236.03386,0.05
47,237.89091,0.05
48,240.16516,0.05
49,242.6695,0.05
50,245.18285,0.05
51,247.47144,0.05
52,249.37666,0.05
53,250.86092,0.05
54,251.94255,0.05
55,252.58882,0.05
56,252.64882,0.05
57,252.97218,0.05
58,253.5335,0.05
59,254.21771,0.05
60,254.91176,0.05
61,255.9208,0.05
62,257.01147,0.05
63,258.04245,0.05
64,259.2255,0.05
65,260.4303,0.05
66,261.52118,0.05
67,267.1378,0.05
68,268.06027,0.05
69,268.06027,0.05
70,268.06027,0.05
71,268.06027,0.05
72,268.06027,0.05
73,276.95657,0.075
74,278.66196,0.075
75,278.66196,0.075
76,278.66196,0.075
77,278.66196,0.075
78,278.66196,0.075
79,281.64438,0.1
80,281.64438,0.1
81,281.64438,0.1
82,281.64438,0.1
83,281.64438,0.1
84,281.64438,0.1
85,282.9383,0.1
86,282.9383,0.1
87,282.9383,0.1
88,282.9383,0.1
89,282.9383,0.1
90,282.9383,0.1
91,284.9026,0.1
92,284.9026,0.1
93,284.9026,0.1
94,284.9026,0.1
95,284.9026,0.1
96,284.9026,0.1
97,285.2267,0.1
98,285.2267,0.1
99,285.2267,0.1
100,285.63663,0.1
101,286.37436,0.1
102,287.7661,0.1
103,290.7216,0.1
104,292.497,0.1
105,294.56323,0.1
106,297.89767,0.1
107,302.38025,0.1
108,307.7476,0.1
109,315.11407,0.1
110,321.61508,0.1
111,328.94016,0.1
112,337.40475,0.1
113,346.3355,0.1
114,354.76315,0.1
115,363.29034,0.1
116,371.65967,0.1
117,379.2553,0.1
118,385.64465,0.125
119,390.32617,0.125
120,393.88232,0.125
121,396.07346,0.125
122,397.49686,0.125
123,398.91708,0.125
124,400.6915,0.125
125,402.59442,0.125
126,404.32452,0.125
127,406.58737,0.125
128,409.15497,0.125
129,411.68436,0.125
130,413.86575,0.125
131,415.42416,0.125
132,416.48676,0.125
133,417.25653,0.125
134,417.7874,0.125
135,418.231,0.125
136,418.67496,0.125
137,419.24423,0.125
138,419.98956,0.125
139,422.18387,0.125
140,423.23218,0.125
141,424.29654,0.125
142,425.65356,0.125
143,427.23486,0.125
144,428.73615,0.125
145,433.62753,0.125
146,434.99744,0.125
147,436.64127,0.125
148,438.52222,0.125
149,440.2987,0.125
150,441.69083,0.125
151,447.4087,0.125
152,449.79382,0.125
153,451.46368,0.125
154,452.9861,0.125
155,454.1631,0.125
156,455.2943,0.125
