step,tx_cost,fulfill
1,30.0,0.0
2,58.76368,0.0
3,69.8436,0.0
4,80.260254,0.0
5,90.63935,0.0
6,101.0089,0.0
7,151.7865,0.0
8,185.94954,0.1
9,201.26752,0.1
10,218.17757,0.1
11,236.50487,0.1
12,256.4865,0.1
13,315.97916,0.2
14,353.52518,0.2
15,379.19397,0.2
16,406.34738,0.3
17,433.5136,0.3
18,461.05795,0.3
19,518.17004,0.3
20,551.83466,0.4
21,581.6296,0.4
22,611.8665,0.6
23,642.62756,0.6
24,671.1974,0.6
25,715.55817,0.6
26,748.3174,0.6
27,775.63464,0.6
28,802.3453,0.6
29,827.3387,0.6
30,851.77594,0.6
31,882.5341,0.6
32,905.52155,0.6
33,926.68604,0.6
34,946.5905,0.6
35,964.11816,0.6
36,980.30945,0.6
37,1007.57886,0.6
38,1031.5082,0.6
39,1054.8087,0.6
40,1075.7043,0.6
41,1096.8466,0.6
42,1119.5399,0.7
43,1152.3971,0.7
44,1179.1078,0.7
45,1203.3628,0.7
46,1229.2883,0.7
47,1256.6917,0.7
48,1285.464,0.7
49,1326.2662,0.7
50,1358.9218,0.7
51,1391.0988,0.7
52,1424.7324,0.7
53,1458.334,0.7
54,1491.5895,0.7
55,1553.1367,0.7
56,1592.6648,0.7
57,1626.4924,0.7
58,1660.5447,0.7
59,1693.6306,0.8
60,1724.1558,0.8
