Tx_Cost,Fulfill,Comp_Time,thes
5140.337993480888,0.8,3000.0,15.0
3727.404241626621,0.8,3000.0,20.0
3423.175338998442,0.8,3000.0,25.0
4440.018293182206,0.8,3000.0,30.0
