Tx_Cost,Fulfill,Comp_Time,thes
4083.576948966068,0.8,3000.0,15.0
2625.8621752995227,0.8,3000.0,20.0
2315.103502447762,0.8,3000.0,25.0
2396.979866863429,0.8,3000.0,30.0
