Tx_Cost,Fulfill,Comp_Time,thes
59508.33333333333,0.8,74.825,15.0
99571.9658119658,0.8,71.0625,20.0
168118.05555555556,0.8,73.85,25.0
254063.58974358972,0.8,73.9625,30.0
