step,tx_cost,fulfill
1,0.092785,0.0
2,1.576681,0.0
3,5.899617,0.004368
4,13.915657,0.004931
5,23.165009,0.011976
6,26.279856,0.012821
7,29.175974,0.021698
8,29.176177,0.021698
9,32.072296,0.027193
10,32.07244,0.027193
11,32.072643,0.027193
12,34.714992,0.027334
13,34.80575,0.027474
14,43.493758,0.046354
15,44.941948,0.050299
16,50.734069,0.055653
17,53.630245,0.056358
18,56.144334,0.064812
19,59.040453,0.088059
20,63.384587,0.104544
21,63.384819,0.104544
22,66.280966,0.109052
23,67.729127,0.114125
24,70.625332,0.1323
25,70.625535,0.1323
26,74.96964,0.152589
27,76.4178,0.161184
28,80.550765,0.169496
29,80.550938,0.169496
30,80.551141,0.169496
31,80.551344,0.169496
32,80.551517,0.169496
33,81.999707,0.169637
34,84.895883,0.172596
35,84.896115,0.172596
36,86.344276,0.172596
37,87.792494,0.17316
38,92.136599,0.181472
39,96.480705,0.181895
40,99.376852,0.189362
41,99.377084,0.189362
42,100.357351,0.189503
43,101.805512,0.193871
44,103.253701,0.195139
45,106.14982,0.195562
46,109.045967,0.196266
47,111.942085,0.197253
48,111.942288,0.197253
49,111.942462,0.197253
50,111.942636,0.197253
51,111.942809,0.197253
52,113.39097,0.197393
53,114.839131,0.197534
54,117.525469,0.203875
55,118.973658,0.213033
56,123.317764,0.233322
57,126.21394,0.238253
58,134.901948,0.25826
59,142.141969,0.260937
60,146.486074,0.261219
61,147.934235,0.262909
62,149.382424,0.265164
63,149.382656,0.265164
64,152.278832,0.265868
65,153.727051,0.268827
66,156.623227,0.26925
67,158.071446,0.269391
68,161.850963,0.28348
69,161.851195,0.28348
70,161.851397,0.28348
71,161.851629,0.28348
72,163.299819,0.286157
73,164.748037,0.287284
74,169.092229,0.308982
75,170.540477,0.308982
76,173.436653,0.309123
77,179.228716,0.324903
78,183.347983,0.338993
79,189.140104,0.365763
80,193.484267,0.375766
81,194.932485,0.376048
82,197.828719,0.381402
83,200.724838,0.385065
84,206.51693,0.392955
85,210.861093,0.399296
86,213.757327,0.402395
87,216.653533,0.402677
88,219.549738,0.402818
89,222.445914,0.403241
90,223.894133,0.403241
91,223.894365,0.403241
92,223.894625,0.403241
93,225.342815,0.403381
94,228.238991,0.403804
95,231.260647,0.40465
96,234.156853,0.41578
97,237.053029,0.434519
98,239.949234,0.452131
99,244.2936,0.457344
100,251.533911,0.467911
101,252.982274,0.468193
102,254.430695,0.468193
103,257.327132,0.477633
104,261.671556,0.487777
105,264.568022,0.488059
106,267.464488,0.499049
107,268.912996,0.504121
108,272.151093,0.505953
109,275.047328,0.520606
110,275.047617,0.520606
111,275.047936,0.520606
112,275.048167,0.520606
113,276.496473,0.520747
114,277.944778,0.523846
115,279.393083,0.524833
116,283.737334,0.528214
117,285.650433,0.530891
118,289.994828,0.549207
119,294.339223,0.56217
120,297.235573,0.571892
121,297.236008,0.571892
122,298.684371,0.572032
123,301.580663,0.572596
124,310.26896,0.581895
125,311.717382,0.582036
126,316.061574,0.582177
127,317.509792,0.589081
128,321.854013,0.594998
129,321.854274,0.594998
130,321.854535,0.594998
131,321.854766,0.594998
132,321.855056,0.594998
133,323.303274,0.594998
134,324.751551,0.594998
135,327.647756,0.59528
136,333.439906,0.595844
137,334.888182,0.595985
138,340.680361,0.596266
139,343.576567,0.604861
140,347.920701,0.605143
141,349.368919,0.605284
142,349.369209,0.605284
143,353.713372,0.615287
144,356.609606,0.623459
145,359.505783,0.624445
146,360.95403,0.624868
147,362.402249,0.625009
148,365.298425,0.632617
149,365.298715,0.632617
150,365.299033,0.632617
151,365.299294,0.632617
152,366.747512,0.634449
153,368.195731,0.634449
154,369.643949,0.634871
155,372.540155,0.635294
156,376.884347,0.645298
157,378.332565,0.646847
158,384.124628,0.657696
159,388.468821,0.658542
160,395.708928,0.658824
161,397.157176,0.658824
162,400.05341,0.658964
163,402.949586,0.659528
164,405.845821,0.659951
165,407.294039,0.659951
166,410.190273,0.660092
167,411.638492,0.660092
168,414.534668,0.668404
169,414.5349,0.668404
170,417.431047,0.671081
171,417.431308,0.671081
172,418.879498,0.671081
173,420.327716,0.672209
174,426.119837,0.674463
175,429.016042,0.674745
176,431.912219,0.675308
177,437.704311,0.683621
178,440.600458,0.683621
179,446.392579,0.687989
180,447.840827,0.687989
181,449.289074,0.690102
182,452.185279,0.696161
183,455.081485,0.697851
184,457.977719,0.699683
185,463.769869,0.703487
186,465.218116,0.706869
187,466.666306,0.708559
188,468.664401,0.708559
189,471.560577,0.7087
190,473.008796,0.7087
191,473.009027,0.7087
192,474.457217,0.7087
193,477.353364,0.717718
194,480.249541,0.718845
195,480.24983,0.718845
196,481.69802,0.718986
197,486.042154,0.718986
198,494.73022,0.719267
199,497.626396,0.723212
200,500.522572,0.734202
201,501.97082,0.734343
202,501.971081,0.734343
203,503.419241,0.735329
204,506.315475,0.736175
205,509.211623,0.739133
206,510.659812,0.742797
