step,tx_cost,fulfill
1,0.122472,0.0
2,1.840464,0.005388
3,4.437242,0.014853
4,7.227555,0.014998
5,8.412141,0.015144
6,8.834972,0.016163
7,8.870735,0.016163
8,10.04289,0.024026
9,10.071963,0.024026
10,12.404052,0.024317
11,13.57262,0.024463
12,15.7752,0.025046
13,16.93937,0.025482
14,20.41681,0.031452
15,20.421185,0.031452
16,21.58547,0.031598
17,22.752464,0.034219
18,22.767093,0.034219
19,24.146324,0.039461
20,26.475404,0.053003
21,27.645407,0.053149
22,28.813951,0.053149
23,28.823094,0.053149
24,28.829344,0.053149
25,28.833349,0.053149
26,28.837145,0.053149
27,28.839598,0.053149
28,28.841774,0.053149
29,28.843232,0.053149
30,30.002518,0.053586
31,30.00481,0.053586
32,31.164674,0.062323
33,33.482412,0.062468
34,36.404433,0.079214
35,36.408391,0.079214
36,38.72974,0.083
37,39.897104,0.085766
38,43.382599,0.099017
39,44.552764,0.111103
40,45.829313,0.123626
41,46.999224,0.123626
42,49.325688,0.135712
43,49.336359,0.135712
44,49.344368,0.135712
45,50.508445,0.138187
46,50.514093,0.138187
47,50.518445,0.138187
48,50.773481,0.139352
49,50.77656,0.139352
50,50.77987,0.139352
51,53.098696,0.144157
52,54.238538,0.144594
53,54.246061,0.144594
54,54.25113,0.144594
55,56.573705,0.155515
56,60.054178,0.176775
57,62.380943,0.177212
58,65.664224,0.180124
59,65.679246,0.180124
60,66.851031,0.180124
61,69.180991,0.188569
62,73.824406,0.206189
63,74.993738,0.20779
64,79.248325,0.208227
65,80.41673,0.208227
66,81.702933,0.208373
67,81.705895,0.208373
68,81.710224,0.208373
69,81.715548,0.208373
70,81.722399,0.208373
71,84.040045,0.215362
72,87.090695,0.21609
73,87.09669,0.21609
74,87.102546,0.21609
75,89.423664,0.216673
76,89.432066,0.216673
77,89.443177,0.216673
78,90.615981,0.216818
79,90.631674,0.216818
80,91.805543,0.216818
81,92.980059,0.216964
82,96.465647,0.225846
83,98.792181,0.227739
84,99.957022,0.234146
85,99.963295,0.234146
86,101.126029,0.235748
87,101.129085,0.235748
88,101.637121,0.235748
89,101.639668,0.235748
90,104.382968,0.244776
91,105.543458,0.247106
92,106.704965,0.247252
93,106.709317,0.247252
94,106.71478,0.247252
95,110.706691,0.25162
96,113.382564,0.253659
97,114.552544,0.254823
98,114.605644,0.254969
99,114.622703,0.254969
100,118.240254,0.268657
101,121.738249,0.270841
102,121.75429,0.270841
103,121.763942,0.270841
104,124.007215,0.283072
105,125.169695,0.283072
106,125.175135,0.283072
107,125.179324,0.283072
108,125.182982,0.283072
109,125.185944,0.283072
110,126.347452,0.292974
111,127.808902,0.29312
112,128.972123,0.293702
113,130.137381,0.297925
114,132.458058,0.303167
115,133.621256,0.308264
116,133.656324,0.3087
117,135.982788,0.313069
118,137.155013,0.313214
119,139.487357,0.313506
120,142.620157,0.316127
121,143.794095,0.316272
122,146.12424,0.316272
123,148.455472,0.325883
124,151.657807,0.328213
125,152.684157,0.337677
126,152.689667,0.337677
127,153.849785,0.338114
128,153.852308,0.338114
129,153.854299,0.338114
130,153.856753,0.338114
131,153.859183,0.338114
132,155.019233,0.33826
133,156.179907,0.338697
134,159.656468,0.352384
135,159.661236,0.352384
136,161.982654,0.359083
137,163.149717,0.359228
138,164.321711,0.370877
139,165.494329,0.383254
140,165.510555,0.383254
141,166.685211,0.3834
142,170.172049,0.393302
143,171.341357,0.396068
144,173.664233,0.39636
145,176.630327,0.402912
146,178.949592,0.406989
147,178.952648,0.406989
148,179.526631,0.407135
149,179.529062,0.407135
150,179.531469,0.407135
151,180.691403,0.408591
152,180.693717,0.408591
153,180.696657,0.408591
154,181.85872,0.408737
155,183.020112,0.408737
156,185.341206,0.420095
157,186.603497,0.426502
158,190.088646,0.437714
159,191.258509,0.439898
160,191.269805,0.439898
161,192.438512,0.440044
162,196.709765,0.454459
163,199.032989,0.463779
164,200.196256,0.464361
165,201.358157,0.464507
166,201.361791,0.464507
167,203.678603,0.480233
168,204.838398,0.480524
169,204.839902,0.480524
170,204.841754,0.480524
171,204.844069,0.480524
172,204.847194,0.480524
173,207.165649,0.48067
174,209.48591,0.480961
175,211.806148,0.483728
176,214.130483,0.490572
177,215.301157,0.490572
178,217.98608,0.49261
179,220.320646,0.492901
180,224.35332,0.493047
181,225.530012,0.498435
182,230.175765,0.508191
183,230.190464,0.508191
184,231.356971,0.508628
185,231.363453,0.508628
186,233.683991,0.508773
187,233.688505,0.508773
188,234.84911,0.51518
189,234.852582,0.51518
190,234.855614,0.51518
191,234.8586,0.51518
192,237.177287,0.521442
193,238.339999,0.525519
194,239.505488,0.525664
195,241.827415,0.525956
196,242.994131,0.53542
197,243.008367,0.53542
198,245.34115,0.53542
199,248.832641,0.536731
200,251.03279,0.538478
201,256.833917,0.539498
202,258.004406,0.539643
203,258.331222,0.539643
204,259.494999,0.541245
205,260.658103,0.54241
