step,tx_cost,fulfill
1,109.703924,0.0
2,206.854048,0.0
3,296.778246,0.0
4,378.916558,0.0
5,454.905204,0.0
6,525.883591,0.016251
7,599.05313,0.042838
8,670.038276,0.06829
9,731.8093,0.085616
10,785.593272,0.094698
11,835.394396,0.100433
12,883.123162,0.106169
13,933.743373,0.11304
14,989.428879,0.127379
15,1039.30387,0.160299
16,1080.895584,0.166034
17,1119.433526,0.183002
18,1156.18793,0.189813
19,1194.221444,0.195549
20,1237.597754,0.210007
21,1280.178897,0.223271
22,1316.186785,0.234742
23,1348.19365,0.243107
24,1379.708457,0.251531
25,1412.013755,0.267543
26,1446.774081,0.286781
27,1483.43441,0.298252
28,1517.403295,0.309724
29,1547.835976,0.321792
30,1577.60988,0.338641
31,1607.969887,0.344376
32,1640.109385,0.366602
33,1675.680212,0.374309
34,1708.47137,0.380045
35,1737.051739,0.38578
36,1765.054636,0.391516
37,1793.513511,0.393846
38,1822.683358,0.399821
39,1854.259917,0.421568
40,1887.470417,0.447379
41,1918.551061,0.467513
42,1947.239274,0.508977
43,1976.325478,0.553069
44,2005.843668,0.586527
45,2036.820597,0.60947
46,2070.797225,0.632412
47,2102.50947,0.6446
48,2130.734639,0.656072
49,2158.199562,0.672084
50,2184.804751,0.676923
51,2211.516327,0.684332
52,2240.359615,0.692517
53,2269.829687,0.698252
54,2297.005333,0.701538
55,2321.784225,0.701538
56,2345.696869,0.703152
57,2369.335664,0.707692
58,2394.207608,0.707692
59,2422.783683,0.708051
60,2449.733687,0.713786
61,2473.206676,0.713846
62,2495.733926,0.713846
63,2516.723735,0.713846
64,2538.919191,0.713846
65,2565.27475,0.721852
66,2591.243173,0.726154
67,2612.513471,0.726154
68,2630.61149,0.726154
69,2648.655128,0.726154
70,2668.468921,0.728066
71,2693.358715,0.732308
72,2724.437918,0.732308
73,2751.52918,0.732308
74,2772.125623,0.732308
75,2792.195461,0.732308
76,2811.995019,0.732308
77,2835.023321,0.732308
78,2864.511138,0.732308
79,2891.996311,0.740911
80,2914.153474,0.744615
81,2934.708562,0.744615
82,2955.76847,0.744615
83,2978.250367,0.744615
84,3004.119475,0.744615
85,3032.284509,0.744615
86,3057.625748,0.744615
87,3079.801702,0.744615
88,3102.533151,0.744615
89,3125.738583,0.744615
90,3151.625999,0.744615
91,3180.358776,0.744615
92,3207.049717,0.744615
93,3230.991794,0.744615
94,3254.748966,0.744615
95,3278.607753,0.744615
96,3303.458462,0.747961
97,3330.441365,0.753697
98,3358.361881,0.759432
99,3384.878237,0.765168
100,3410.235948,0.772577
101,3436.641068,0.781538
102,3463.782423,0.782375
103,3492.466531,0.788529
104,3524.138672,0.8
