step,tx_cost,fulfill
1,132.74744,0.0
2,280.359188,0.0
3,413.788706,0.0
4,533.739617,0.0
5,643.612356,0.018234
6,757.501047,0.053105
7,860.58599,0.081368
8,944.493306,0.094131
9,1020.739925,0.101425
10,1095.074723,0.108718
11,1178.789903,0.121254
12,1256.990267,0.160228
13,1320.087985,0.170256
14,1378.283611,0.187123
15,1435.909388,0.194416
16,1501.588114,0.211282
17,1566.440338,0.227236
18,1616.78079,0.240912
19,1665.284524,0.250256
20,1715.124452,0.271225
21,1770.179402,0.291738
22,1824.591241,0.306325
23,1872.072818,0.321368
24,1918.060711,0.340057
25,1965.847332,0.355556
26,2018.51614,0.373105
27,2069.732919,0.380399
28,2112.957925,0.387692
29,2156.595956,0.393846
30,2201.098647,0.398405
31,2249.817215,0.426667
32,2300.272025,0.452194
33,2345.461212,0.495271
34,2390.139265,0.551795
35,2435.95841,0.591909
36,2485.469121,0.621083
37,2535.658694,0.642051
38,2579.954845,0.656638
39,2622.123506,0.676923
40,2662.768014,0.679658
41,2705.978573,0.691738
42,2751.324407,0.699031
43,2791.898732,0.701538
44,2829.268812,0.701538
45,2865.568518,0.707692
46,2904.828685,0.707692
47,2947.7981,0.710883
48,2986.056219,0.713846
49,3020.973423,0.713846
50,3053.288821,0.713846
51,3089.910761,0.717037
52,3131.098295,0.726154
53,3164.030259,0.726154
54,3191.65492,0.726154
55,3219.928825,0.726154
56,3256.728025,0.732308
57,3303.804066,0.732308
58,3341.506246,0.732308
59,3372.704936,0.732308
60,3403.251167,0.732308
61,3439.983032,0.732308
62,3485.671803,0.735954
63,3522.365083,0.744615
64,3553.949586,0.744615
65,3586.482014,0.744615
66,3623.01814,0.744615
67,3666.857863,0.744615
68,3705.161845,0.744615
69,3739.599514,0.744615
70,3774.974759,0.744615
71,3814.017694,0.744615
72,3857.842078,0.744615
73,3897.114739,0.744615
74,3933.414109,0.744615
75,3970.13356,0.744615
76,4008.819797,0.750085
77,4051.923954,0.757379
78,4093.265474,0.764672
79,4132.447191,0.774701
80,4173.392679,0.781538
81,4216.431345,0.786553
82,4264.390625,0.8
