Iteration,Reward,Cost_Rate,Lambda,Tx_Cost,Comp_Time
0,-10139.287,0.17500000000000004,1.000075,6604.6133,44.7875
1,-10549.042077623662,0.17000000000000004,1.000145,6482.1396,45.62
2,-10921.168574068968,0.17812500000000003,1.000223125,6206.393,47.315625
3,-11716.791194498404,0.18750000000000003,1.000310625,5930.0854,50.089999999999996
4,-11975.630899139956,0.18541666666666667,1.0003960416666666,5844.437,50.35833333333333
5,-12199.119460111704,0.1875,1.0004835416666666,5715.5273,50.637499999999996
6,-12720.413274862023,0.203125,1.0005866666666667,5599.1543,52.0828125
7,-13130.29260487839,0.23194444444444443,1.0007186111111113,5406.7153,53.71111111111111
8,-13454.487445910063,0.2475,1.0008661111111112,5196.8213,55.26125
9,-13726.81822337199,0.2806818181818182,1.001046792929293,4997.3,57.17727272727272
10,-13951.911125696564,0.30416666666666664,1.0012509595959596,4806.5454,58.65937499999999
11,-14141.326492042184,0.3211538461538461,1.0014721134421134,4645.05,59.64134615384614
12,-14305.802198169516,0.34196428571428567,1.0017140777278277,4498.1104,60.725892857142846
13,-14447.250651599063,0.35500000000000004,1.0019690777278276,4414.4487,60.92499999999998
14,-14571.304631244891,0.36953125,1.0022386089778277,4285.453,61.58125
15,-14680.00360965696,0.3801470588235294,1.0025187560366513,4173.0713,62.14632352941176
16,-14778.485952627334,0.3951388888888888,1.0028138949255403,4064.9275,62.93333333333333
17,-14866.516604415625,0.40986842105263155,1.003123763346593,3930.9424,63.75723684210525
18,-14949.599553007545,0.43375,1.003457513346593,3802.468,64.863125
19,-15020.617421222136,0.44345238095238093,1.0038009657275455,3704.5205,65.375
20,-15084.863106492103,0.4522727272727272,1.0041532384548182,3595.1611,65.95397727272727
21,-15143.739568723366,0.4608695652173913,1.0045141080200355,3492.7031,66.41847826086956
22,-15185.958528091767,0.4567708333333333,1.004870878853369,3419.0645,66.375
23,-15234.380309825603,0.45949999999999996,1.005230378853369,3346.5715,66.492
24,-15279.11690810616,0.46201923076923074,1.0055923980841381,3283.1877,66.51826923076922
25,-15319.844523890677,0.462037037037037,1.005954435121175,3233.8005,66.42685185185185
26,-15356.033953165492,0.4575892857142857,1.0063120244068895,3187.252,66.09017857142857
27,-15391.088349244385,0.45775862068965517,1.0066697830275793,3132.1277,66.08275862068965
28,-15426.741058920332,0.46625,1.0070360330275792,3067.758,66.51249999999999
29,-15459.04287874626,0.47096774193548385,1.0074070007695146,3014.3098,66.60887096774194
30,-15489.907493799048,0.476953125,1.0077839538945146,2962.242,66.85664062500001
31,-15518.60245594703,0.4821969696969696,1.0081661508642115,2907.2131,67.29848484848486
32,-15545.984531813376,0.48786764705882346,1.0085540185112702,2859.464,67.45661764705883
33,-15573.750095166373,0.4989285714285714,1.0089529470826988,2801.917,67.92928571428573
34,-15599.670096170092,0.5086805555555556,1.0093616276382544,2742.8064,68.41041666666666
35,-15621.061668886881,0.5091216216216217,1.009770749259876,2700.3086,68.54121621621621
36,-15642.413243075196,0.512171052631579,1.0101829203125074,2664.1025,68.6282894736842
37,-15662.235162872534,0.5137820512820513,1.0105967023637894,2635.316,68.60352564102566
38,-15681.297004897182,0.5159374999999999,1.0110126398637893,2607.5078,68.55
39,-15699.052052160787,0.5173780487804879,1.0114300179125697,2570.9788,68.72957317073171
40,-15718.043734793308,0.5244047619047619,1.0118544226744746,2532.0642,69.08869047619048
41,-15734.961297597492,0.5276162790697675,1.0122820389535443,2502.1372,69.14273255813953
42,-15750.489559373278,0.5286931818181818,1.0127107321353626,2479.596,69.08039772727273
43,-15765.394249825553,0.53,1.0131407321353625,2458.7717,69.10583333333332
44,-15778.810421264432,0.528804347826087,1.0135695364831885,2442.9785,68.98804347826086
45,-15791.678802318558,0.5279255319148937,1.0139974620151033,2423.099,68.89547872340425
46,-15804.583464180398,0.5286458333333334,1.0144261078484367,2404.697,68.87317708333333
47,-15816.629103714205,0.5283163265306122,1.0148544241749673,2389.874,68.85204081632654
48,-15828.673130134734,0.5295000000000001,1.0152839241749674,2367.8193,68.8525
49,-15954.904751022588,0.53925,1.0157231741749673,2264.6025,69.37825
