step,tx_cost,fulfill
1,0.0,0.0
2,200.45325,0.0
3,328.93146,0.0
4,436.0478,0.0
5,562.65265,0.0
6,744.119,0.0
7,853.2229,0.1
8,1031.3104,0.1
9,1129.0217,0.1
10,1230.1733,0.1
11,1362.5393,0.1
12,1563.2272,0.1
13,1701.2153,0.1
14,1867.228,0.1
15,2011.5703,0.2
16,2165.4285,0.2
17,2352.0068,0.2
18,2561.233,0.2
19,2726.983,0.2
20,2931.0283,0.3
21,3085.8286,0.3
22,3232.4297,0.3
23,3402.73,0.3
24,3578.9307,0.3
25,3733.931,0.4
26,3904.236,0.5
27,4062.6445,0.5
28,4268.203,0.5
29,4467.915,0.6
30,4679.524,0.6
31,4895.39,0.7
32,5103.429,0.8
33,5288.095,0.8
