step,tx_cost,fulfill
1,108.78586,0.0
2,205.15265,0.0
3,268.6143,0.0
4,332.70056,0.0
5,396.9447,0.0
6,455.72275,0.016666666666666666
7,543.7579,0.058333333333333334
8,623.857,0.2
9,680.859,0.25
10,738.12775,0.26666666666666666
11,789.8747,0.3
12,836.3683,0.3333333333333333
13,909.50134,0.35833333333333334
14,973.93146,0.38333333333333336
15,1014.2502,0.39166666666666666
16,1053.7993,0.4
17,1089.936,0.4166666666666667
18,1121.4055,0.4166666666666667
19,1180.9266,0.43333333333333335
20,1227.0269,0.45
21,1256.2797,0.45
22,1276.8523,0.45
23,1294.0526,0.45
24,1311.2034,0.45
25,1346.5825,0.4583333333333333
26,1375.4321,0.4666666666666667
27,1387.6576,0.49166666666666664
28,1399.6576,0.525
29,1407.6053,0.525
30,1415.5731,0.5333333333333333
31,1450.3287,0.5416666666666666
32,1481.1118,0.55
33,1496.5815,0.5666666666666667
34,1513.363,0.5666666666666667
35,1529.129,0.5916666666666667
36,1546.7167,0.6
37,1592.5824,0.6
38,1632.9111,0.6083333333333333
39,1656.9056,0.6166666666666667
40,1681.7362,0.625
41,1705.867,0.625
42,1731.9038,0.625
43,1777.4229,0.625
44,1821.1113,0.65
45,1855.869,0.6666666666666666
46,1890.779,0.7083333333333334
47,1924.4762,0.725
48,1958.9402,0.7416666666666667
49,2001.651,0.75
50,2040.5065,0.775
51,2071.4172,0.7916666666666666
52,2100.059,0.8083333333333333
53,2130.76,0.8166666666666667
